,Codigo,Descripcion,Fecha Compra,Fecha Venta,Inv Bodega,Inv Matriz,Inv Serena,Inv Industrial
5283,00078334,FILTRO COMB. BF 7672-D BALDWIN                    ,,,,,,
5284,00078389,FILTRO BENCINA HY TRAJET JAC                      ,15/01/2018,10/09/2019,,N,,
5285,00078544,C 35160/1                                         ,17/01/2017,02/07/2022,,N,N,
5286,00078755,HU 6009Z                                          ,26/10/2019,30/06/2022,,N,S,
5287,00078793,FILTRO AIRE P902736  RS4806 BALDWIN               ,,,,,,
5288,00078832,FILTRO PETROLEO KIA FRONTIER D09/OK72A-25-300     ,09/12/2016,26/05/2017,,,S,
5289,00078864,FILTRO ACEITE B7499 BALDWIN                       ,16/12/2016,20/12/2016,,N,,
5290,00078873, C 2419 FILTRO DE AIRE TY YARIA 1.5-1.3.06/09. COR,01/08/2017,21/09/2017,,,N,
5291,00078899,W 816 KENDALL                                     ,17/12/2021,17/02/2022,S,N,S,S
5292,00078909,WP 928/83 (EX WP 928/81)                          ,09/01/2023,07/02/2023,,N,N,
5293,00078935,FILTRO CAJA  CAMBIO K97714  AUT CAJAA340H TY 4WD-M,27/02/2018,27/02/2018,,,S,
5294,00078982,FILTRO CABINA CHEVROLET SPARK 1.0 06/13           ,26/12/2016,,,,S,
5295,00079038,C 33017 HK/FILTEC                                 ,04/12/2020,26/12/2022,,N,N,
5296,00079175,C 24163                                           ,13/01/2023,03/02/2023,S,N,S,
5297,00079176,C 31187                                           ,21/03/2022,16/02/2022,,N,,
5298,00079472,C 17021/3                                         ,12/05/2021,06/10/2022,,N,N,
5299,00079473,C 22020                                           ,03/05/2022,24/06/2022,,N,,
5300,00079474,C 28155                                           ,24/01/2020,14/01/2020,,N,,
5301,00079475,C 29008                                           ,26/01/2023,20/01/2023,,N,N,
5302,00079476,C 3495                                            ,23/03/2020,30/07/2021,,N,,
5303,00079518,HU 826X FILTRO DE ACEITE                          ,17/11/2020,30/08/2018,,N,,
5304,00079519,P 1025X FILTRO DE ACEITE                          ,18/05/2020,13/04/2020,,N,,
5305,00079522,HU 618X FILTRO ACEITE                             ,14/10/2022,02/02/2023,,N,N,
5306,00079523,HU 7020Z FILTRO9 ACEITE MAN                       ,07/08/2018,27/05/2022,,N,N,
5307,00079524,WK 820/14 FILTRO DE COMBUTIBLE                    ,03/03/2017,02/06/2022,S,N,,
5308,00079525,WK 820/18                                         ,10/06/2022,26/01/2022,S,N,S,S
5309,00079724,C 2488 SKILFIL                                    ,14/10/2021,27/01/2023,,N,N,
5310,00079725,HU 612/2X INTERFIL                                ,13/03/2019,28/02/2019,,N,N,
5311,00079765,FILTRO AIRE SSANGYONG ACTYON 2.5 13/ EURO II/IV   ,31/03/2017,04/04/2018,,N,,
5312,00079778,FILTRO BALDWIN PA5669 (AT307501)                  ,,,,,,
5313,00079805,WK 618/5 KENDALL                                  ,08/08/2020,14/10/2020,,N,S,
5314,00079813,FILTRO CABINA CHEV CRUZE 2.0                      ,09/01/2018,19/02/2018,,,N,
5315,00079879,FILTRO BALDWIN BF7693 (AT223493)                  ,,,,,,
5316,00079920,FILTRO PETROLEO HY MIGHTY 3.3/ 31945-45751        ,29/01/2020,21/10/2022,,N,N,
5317,00079934,C 2556 KENDALL                                    ,18/01/2023,04/02/2023,,N,S,
5318,00079983,FILTRO C/CAMBIO AUT SSANGYONG ACTYON 07/10 REXTON ,22/07/2020,,,N,,
5319,00080052,FILTRO ACEITE-MITSUBISHI                          ,22/04/2017,,,,N,
5320,00080053,BOMBA DE FRENO                                    ,03/05/2017,26/04/2017,,N,N,
5321,00080054,FILTRO AIRE 1GDFTV-TOYOTA                         ,,20/06/2017,,,N,
5322,00080055,FILTRO ACEITE W67/80 KIA CARENS-SEPHIA/MAZDA 323 1,25/07/2020,04/03/2021,,,N,
5323,00080057,FILTRO ACEITE W713/1 NISSAN V16 93-02/120/130/140/,04/09/2020,21/06/2017,,,S,
5324,00080058,FILTRO ACEITE W713/1 NISSAN V16 93-02/120/130/140/,04/09/2020,23/10/2021,,N,N,
5325,00080171,FILTRO ACEITE W713/16 FIAT BRAVA BRAVO CINQUECENTO,27/04/2017,,S,,N,
5326,00080204,FILTRO BALDWIN BF7950-D (RE529643)                ,,,,,,
5327,00080205,FILTRO BALDWIN PA5314 (AT191102)                  ,,,,,,
5328,00080249,FILTRO SEP ACEITE 4900252131 (BALD CAS99034)      ,18/05/2017,19/05/2017,,N,,
5329,00080290,FILTRO ACEITE AUDI A4                             ,05/05/2017,05/02/2018,,,S,
5330,00080309,FILTRO PETROLEO ELEMENTO CITROEN BERLINGO         ,16/10/2017,10/04/2019,,,N,
5331,00080310,FILTRO AIRE CITROEN BERLINGO                      ,06/05/2017,09/05/2017,,,N,
5332,00080352,FILTRO BENCINA-KIA MORNING 1.0/1.1/1.2            ,03/11/2020,10/08/2022,,N,N,
5333,00080386,FILTRO POLEN MIT L200 15/ PCU2141                 ,03/02/2022,03/02/2023,S,N,N,S
5334,00080395,PU 7010Z KENDALL                                  ,23/09/2020,07/07/2022,,N,N,
5335,00080437,FILTRO POLEN TOYOTA HILUX KUN VIGO                ,08/09/2020,02/11/2020,,N,N,
5336,00080487,W 7023 (W 67/1) MANDO                             ,18/07/2020,14/07/2022,,S,N,
5337,00080543,C 28213                                           ,,,,,,
5338,00080580,FILTRO POLEN HY SANTA FE/SONATA                   ,17/11/2022,11/01/2023,,N,S,
5339,00080587,FILTRO ACEITE ELEMENTO INTERIOR 206XR             ,23/05/2017,10/10/2019,,,S,
5340,00080589,FILTRO AIRE RECTANGULAR 308                       ,16/04/2021,01/07/2022,,,S,
5341,00080594,FILTRO AIRE HY ELANTRA C-26035/1                  ,06/06/2017,21/08/2018,,,N,
5342,00080680,W 712/81 BOSCH                                    ,01/10/2020,12/11/2020,S,N,N,
5343,00080686,FILTRO ACEITE W940/23 NISSAN TERRANO D22 01-02 DIE,02/05/2020,10/09/2020,S,N,S,N
5344,00080688,FILTRO DE ACEITE W928/82 CHEV LUV 2.5 DIESEL      ,15/09/2017,15/10/2022,S,,S,
5345,00080693,FILTRO PETROLEO WK917/1 HYUNDAI MIGHTY/ MIT CANTER,20/06/2019,12/07/2019,S,N,N,
5346,00080694,FILTRO AIRE C-2339 NISSAN 120A-140Y-150Y SUNNY 1.3,30/05/2017,,,,N,
5347,00080733,FILTRO AIRE HYUNDAI I10                           ,27/09/2019,,,,N,
5348,00080785,FILTRO ACEITE HU714/5X MANDO                      ,19/02/2019,17/08/2020,,N,S,
5349,00080862,FILTRO COMPLETO PETROLEO KIA                      ,13/04/2018,12/05/2018,,,N,
5350,00080892,FILTRO ACEITE W67/81 SPEED MATE                   ,15/06/2018,06/07/2020,S,N,S,
5351,00080893,W712/12 CHEVETTE/CHEVI/CORSA                      ,09/06/2017,07/10/2021,S,N,N,
5352,00080951,PU 937X                                           ,,,,,,
5353,00080964,C 29008 KENDALL                                   ,05/04/2019,26/01/2021,,N,S,
5354,00081022,C 3649 SKYFILL                                    ,07/02/2018,17/07/2018,,N,N,
5355,00081033,FILTRO AIRE C-3028 CHEVROLET OPTRA 1.6 BENCINERO  ,27/11/2021,23/02/2022,,,N,
5356,00081035,FILTRO BENCINA MITS GALANT 97/00                  ,12/11/2020,12/11/2020,,N,S,
5357,00081068,C 26006                                           ,02/09/2022,28/01/2023,S,N,N,
5358,00081083,FILTRO BENCINA KIA                                ,25/01/2018,,,,S,
5359,00081087,FILTR ACEITE TOY HILUX NEW 2.8 16/                ,30/11/2017,16/08/2017,,N,,
5360,00081088,FILTRO AIRE TOY HILX NEW 2.8 16/                  ,20/06/2017,24/10/2017,,N,,
5361,00081135,FILTRO AIRE JAC 1020 3.5 DIESEL                   ,04/05/2022,,,N,,
5362,00081197,FILTRO POLEN SSANGYONG KORANDO 10/12 2.0          ,05/07/2017,,,,N,
5363,00081201,WK 939 FUEL FILTER                                ,05/07/2017,05/07/2022,S,,S,
5364,00081262,FILTRO BALDWIN B7335-MPG (RE521420)               ,,,,,,
5365,00081318,WK 842/23X HK                                     ,04/10/2019,20/06/2022,,N,,
5366,00081330,FILTRO AIRE MAHINDRA XUV 500                      ,29/09/2020,23/05/2022,S,N,N,N
5367,00081402,WK 700 STP                                        ,05/11/2018,29/09/2020,S,N,,
5368,00081403,WK 854/1 STP                                      ,17/05/2022,16/01/2023,S,,N,
5369,00081404,WK 939/2 FUJITOYO                                 ,07/07/2017,24/05/2021,S,N,,
5370,00081416,FILTRO FAP3339 WEGA CAMIONETA MAHINDRA            ,29/11/2017,13/01/2018,,N,,
5371,00081417,C 33017 MANN                                      ,12/01/2023,16/01/2023,S,N,S,
5372,00081418,C 2294 KENDALL                                    ,03/07/2019,21/10/2021,,N,N,
5373,00081501,FILTRO WK9502/3                                   ,10/07/2017,,S,N,,
5374,00081502,FILTRO TECFIL PSD 480-1                           ,10/07/2017,11/07/2017,,N,,
5375,00081503,FILTRO BF1386-0                                   ,10/07/2017,,,N,,
5376,00081504,FILTRO HU1077-1                                   ,10/07/2017,,,N,,
5377,00081505,FILTRO H962                                       ,19/07/2017,31/07/2017,,N,,
5378,00081506,FILTRO DSF0203                                    ,28/07/2017,31/07/2017,,N,,
5379,00081507,FILTRO TB-1374X                                   ,10/07/2017,,,N,,
5380,00081508,FILTRO BF811                                      ,10/07/2017,18/01/2018,,N,,
5381,00081783,FILTRO BALDWIN BF7693 (AT223493)                  ,,,,S,,
5382,00082004,FILTRO PETROLEO COMPLETO NP300                    ,24/05/2022,15/10/2022,,N,S,
5383,00082035,FILTRO BT287 BALWIN                               ,,,,,,
5384,00082036,FILTRO BF7629 BALDWIN                             ,,,,,,
5385,00082095,FILTRO COMBUSTIBLE COMPLETO TOY HILUX GUN 16/17   ,19/05/2022,16/12/2022,,S,,
5386,00082164,FILTRO AIRE DAHIATSU TERIOS                       ,11/08/2017,05/10/2021,,N,S,
5387,00082298,PU 937                                            ,24/08/2017,,,N,,
5388,00082390,W 6019                                            ,05/12/2022,09/12/2022,S,N,N,
5389,00082498,W 811/80                                          ,01/02/2023,07/02/2023,S,N,S,S
5390,00082500,FILTRO AIRE                                       ,29/04/2020,29/04/2020,,N,S,
5391,00082503,FILTRO AIRE SUZ ALTO 800 GL2 14/                  ,08/08/2019,16/09/2020,,N,S,
5392,00082543,FILTRO AIRE RS4637 BALDWIN                        ,,,,,,
5393,00082544,FILTRO AIRE RS4636 BALDWIN                        ,,,,,,
5394,00082564,CU-2214-2 FILTRO POLEN CERATO                     ,02/02/2023,,,,N,
5395,00082639,FILTRO TECFIL PSH-112 (W1262/5)                   ,17/08/2020,06/09/2022,,N,,
5396,00082640,FILTRO TECFIL PSL900 W940/24                      ,06/08/2020,11/12/2020,,N,N,
5397,00082780,FILTRO BENC DODGE DAKOTA 3.7 V6 MOTOR 326         ,29/09/2017,29/09/2017,,N,,
5398,00082863,C 36020 HK/SKIFIL                                 ,04/05/2022,05/08/2022,,S,N,
5399,00082944,FILTRO TECFIL PSL123                              ,06/01/2023,17/11/2017,,N,,
5400,00083157,C 22144 L200 16/17 KENDALL                        ,06/01/2023,31/01/2023,S,N,S,S
5401,00083222,FILTRO ACEITE P7192 BALDWIN                       ,03/11/2017,08/11/2017,,,N,
5402,00083223,FILTRO COMBUSTIBLE BF1358-SP BALDWIN              ,03/11/2017,08/11/2017,,,N,
5403,00083224,FILTRO COMBUSTIBLE FS19532 / BF1329-O BALDWIN     ,03/11/2017,08/11/2017,,,N,
5404,00083307,FILTRO PETROLEO ELEMENTO CHEV CAPTIVA             ,23/10/2021,12/01/2022,,N,S,
5405,00083351,FILTRO AIRE C 33017 KENDALL                       ,28/05/2022,27/01/2023,S,N,S,S
5406,00083420,WK842/23X KENDALL                                 ,26/06/2018,11/09/2019,S,N,S,
5407,00083484,FILTRO TECFIL PSL962                              ,06/01/2023,01/04/2022,,N,,
5408,00083601,C 24012                                           ,12/01/2023,01/02/2023,,N,S,
5409,00083613,FILTRO ACEITE GRACE VAN H100 GASOL                ,26/06/2018,,,,N,
5410,00083614,FILTRO ACEITE KIA MORNING 1.1                     ,24/11/2017,,,,N,
5411,00083615,FILTRO ACEITE HYUNDAI NEW H1 PORTERII             ,26/06/2018,10/12/2018,,,N,
5412,00083616,FILTRO PETROLEO ELEMENTO HLX KUN 2525             ,26/06/2018,25/09/2018,,,N,
5413,00083617,FILTRO ACEUTE 20001 HILUX  93/97 22RE 2.4         ,08/08/2018,13/09/2018,,,N,
5414,00083640,FILTRO COMB BALDWIN BF7681-D                      ,19/01/2021,28/01/2021,,N,,
5415,00083650,FILTRO AIRE CHEV CRUZE 1.4 16/17                  ,29/11/2017,,,N,,
5416,00083721,C 31012 KENDALL                                   ,10/03/2018,06/04/2022,,N,S,
5417,00083724,FILTRO PETROLEO MAZDA BT50 12/                    ,25/03/2021,22/03/2022,,N,S,S
5418,00083729,CU 22001-2 FILTRO POLEN MAZDA 3 03/08             ,26/08/2022,19/04/2018,,N,N,
5419,00083837,FILTRO POLEN CU3569 KENDALL SPRINTER 10/14        ,08/05/2019,18/10/2022,,N,S,
5420,00083897,FILTRO DECANTADOR NISSAN                          ,14/12/2017,26/01/2018,,,N,
5421,00083950,FILTRO AIRE CHEV COLORADO 2.8 18/                 ,30/11/2020,,,S,,
5422,00084118,FILTRO AIRE RENAULT KANGOO                        ,28/12/2017,28/12/2017,,,S,
5423,00084130,CU-2141 FILTRO POLEN L200 15/ SKYFIL              ,23/02/2022,27/10/2022,S,S,N,N
5424,00084359,FILTRO CABINA PEUGEOT 301                         ,13/01/2018,27/06/2018,,,N,
5425,00084481,FILTRO PETROLEO 77366607 FIAT DOBLO               ,,,,,,
5426,00084746,FILTRO TECFIL PSD 490/1 RACOR                     ,11/04/2022,13/04/2022,,N,,
5427,00084866,FILTRO CAJA CAMBIO MZD. MPV-626-PREMACY           ,08/02/2018,09/02/2018,,N,,
5428,00084886,FILTRO AIRE KIA CERATO 13-                        ,09/02/2018,03/09/2020,,,S,
5429,00085320,FILTRO AIRE TOYOTA TUNDRA/SEQUOIA                 ,18/02/2022,21/12/2021,,N,S,
5430,00085334,FILTRO AIRE VOLVO XC60 T6 11-                     ,24/07/2021,24/07/2021,,,N,
5431,00085335,FILTRO ACEITE VOLVO S60/XC60/S80 14-              ,24/07/2021,24/07/2021,S,,N,
5432,00085354,FILTRO BENCINA DF-70 INYECCION MAZDA MPV 3.0      ,06/03/2018,13/03/2018,,,N,
5433,00085365,FILTRO AIRE PEUGEOT BOXER                         ,07/03/2018,16/08/2019,,,N,
5434,00085450,FILTRO HIDRAULICO PT9535 (HD820)                  ,14/08/2019,29/09/2021,,N,,
5435,00085472,FILTRO BF 1292                                    ,15/03/2018,21/03/2018,,N,,
5436,00085482,PU 938X SPEED MATE                                ,11/08/2021,15/05/2019,,N,S,
5437,00085483,PU 9009Z KENDALL                                  ,05/10/2022,27/12/2022,,N,S,
5438,00085599,FILTRO POLEN TOY YARIS 87139-06080 ALTO           ,20/01/2023,04/02/2023,,N,N,
5439,00085633,FILTRO AIRE PEUGEOT 405SR                         ,20/03/2018,28/03/2018,,,N,
5440,00085648,C 33017 VALEO                                     ,11/08/2021,02/11/2021,,N,,
5441,00085649,C 33017  FRAM                                     ,29/09/2022,25/01/2023,,N,N,
5442,00085684,FILTRO DONALDSON P550690                          ,,21/03/2018,,N,,
5443,00085685,FILTRO AIRE HYUNDAI ACCENT RB                     ,28/05/2019,25/11/2020,,,S,
5444,00085686,FILTRO POLEN CU24004 HY TUCSON 04/06              ,13/01/2023,11/03/2022,,N,N,
5445,00085780,FILTRO AIRE HY ELANTRA 1.6/2.0 16/20 I30 16/18 CER,28/11/2020,16/09/2021,,N,,N
5446,00085781,FILTRO AIRE HAFEI ZHONGGYI 08/12                  ,04/05/2022,23/02/2022,,N,,N
5447,00085782,FILTRO AIRE SUZUKI SWIFT 1.4 17/20                ,04/05/2022,30/07/2018,,N,,N
5448,00085783,FILTRO AIRE SUZUKI ALTO 800 13/19                 ,21/11/2022,18/01/2023,,N,,N
5449,00085784,FILTRO AIRE FIAT ARCO 18/20 CRONOS 1.3/1.8 UNOWAY ,28/11/2020,,,N,,N
5450,00085785,FILTRO AIRE BRILLIANCE H 230 14/18                ,04/05/2022,31/12/2022,,N,,N
5451,00085786,FILTRO AIRE G.WALL H6 1.5 15/20/ HAVAL 6 1.5/2.0 1,27/08/2022,02/12/2022,,N,,N
5452,00085802,FILTRO AIRE JAC T6 2.0 BENCINA Y DIESEL 16/20     ,28/11/2020,29/05/2020,,N,,N
5453,00085804,FILTRO AIRE HAIMA HB2 1.3 11/14                   ,04/05/2022,22/12/2022,,N,,N
5454,00085806,FILTRO AIRE SSANG KORANDO 2.2 16/ 19/20           ,28/11/2020,,,N,,
5455,00085810,FILTRO AIRE FIAT GRANDE PUNTO 1.9 07/10           ,28/11/2020,,,N,,N
5456,00085811,FILTRO AIRE JAC SUNRAY 2.8 12/18                  ,04/05/2022,21/12/2022,,N,,N
5457,00085821,FILTRO PETROLEO ELEMENTO RENAULT DOKKER           ,20/11/2020,,,N,,N
5458,00085822,FILTRO ACEITE RENAULT DOKKER                      ,20/11/2020,03/02/2020,,N,,N
5459,00085823,FILTRO AIRE RENAULT DOKKER                        ,20/11/2020,25/11/2020,,N,,N
5460,00085824,FILTRO AIRE CHANGAN CS35 13/16                    ,04/05/2022,02/07/2021,,N,,N
5461,00085825,FILTRO AIRE HAVAL 2 1.5 16/                       ,27/08/2022,28/09/2022,,N,,N
5462,00085828,FILTRO AIRE CHANGAN M201 2014/                    ,21/11/2022,28/06/2022,,N,,N
5463,00085844,FILTRO POLEN CU-24006 MAZDA                       ,10/11/2022,30/01/2023,,N,S,
5464,00086115,FILTRO COMBUSTIBLE WINGLES 5                      ,,22/04/2020,,N,,
5465,00086449,FILTRO AIRE RECTANGULAR  SILVERADO                ,29/04/2020,19/07/2018,,N,N,
5466,00086675,CU 3540 HK                                        ,04/10/2019,04/10/2019,,N,,
5467,00087073,WK 9016                                           ,14/10/2022,26/12/2022,S,N,S,
5468,00087153,FILTRO POLEN SSANGYONG REXTON 2.0/2.7/2.9/3.2     ,20/12/2021,19/01/2022,,N,S,
5469,00087231,FILTRO TECFIL PSL419 (B7685/LF03654)              ,20/09/2022,08/10/2022,,N,,
5470,00087373,C 26003 STP                                       ,09/03/2021,04/08/2021,,N,,
5471,00087587,FILTRO CABINAPOLEN 97133-07010 97133-0 X900-KIA   ,,10/07/2018,,,S,
5472,00087591,C 1858/1 MACAFILTER                               ,28/09/2021,18/05/2022,S,N,N,
5473,00087613,FILTRO AIRE AUDI A6                               ,12/07/2018,18/07/2018,,N,N,
5474,00087645,FILTRO AIRE H-1 12-16                             ,08/11/2018,17/09/2019,,,S,
5475,00087650,FIL. ACEITE W67/80KIA KARENS-SEPHIA/MAZDA323 1.5 M,11/12/2020,21/01/2022,,,N,
5476,00087651,FILTRO ACEITEW68/85 CHEVROLET SAIL-SPARK GT-N300 M,15/11/2018,,S,,N,
5477,00087663,FILTRO AIRE 17220 HONDAS CIVIC 1.800  DESDE 06/09 ,13/07/2018,04/07/2019,,,S,
5478,00087868,FILTRO POLEN TOYOTA HILUX KUN VIGO                ,31/07/2018,01/09/2021,,,N,
5479,00087937,FILTRO BENCINA TOY YARIS                          ,02/08/2018,03/08/2018,,,N,
5480,00088045,FILTRO AIRE C-27154/1 KENDAL VOLKSWAGEN GOLF JETTA,07/08/2018,,,,S,
5481,00088095,C 22144 MANN                                      ,12/01/2023,07/02/2023,S,N,S,
5482,00088096,HU 6011Z NP300 ORIGINAL                           ,17/05/2019,26/09/2020,,N,S,
5483,00088097,C 21001                                           ,09/01/2023,08/02/2023,S,N,S,N
5484,00088098,PU 9009Z MANN                                     ,03/08/2022,08/02/2023,S,N,N,
5485,00088108,FILTRO POLEN NISS KICKS 1.6 HR16DE 16/18 CLLO/CAPT,29/12/2021,25/04/2022,,N,,
5486,00088116,FILTRO ACEITE CADENZA                             ,10/08/2018,20/08/2018,,,N,
5487,00088146,FILTRO ACEITE CADENZA                             ,10/08/2018,24/08/2018,,,N,
5488,00088433,FILTRO ACEITE W713/15 MG350 1.5 12-13 ROVER 114-21,04/10/2019,17/09/2019,S,,S,
5489,00088434,FILTRO AIRE HYUNDAI ELANTRA 2015                  ,14/08/2018,07/11/2022,,,S,
5490,00088457,FILTRO PETROLEO CIT XSARA 1.6 04/                 ,08/04/2021,,S,N,,
5491,00088480,FILTRO POLEN SSANG REXTON                         ,24/01/2022,29/08/2018,,N,N,
5492,00088492,FILTRO AIRE CHANGAN CS1 2014                      ,27/08/2018,09/04/2019,,N,,
5493,00088896,FILTRO AIRE JAC S2 1.5 16/                        ,21/11/2022,20/12/2022,,N,,
5494,00088962,FILTRO AIRE KENDAL C 18263 FORD RANGER 2.5-2.8 9  ,30/08/2018,07/03/2022,,,N,
5495,00088978,PU 938X ORIGINAL                                  ,20/01/2023,16/01/2023,,N,,S
5496,00088988,FILTRO BENCINA WK-711 SKYFILL SUBARU IMPREZA 1    ,31/08/2018,10/11/2018,S,,N,
5497,00089041,FILTRO AIRE CABINA CU 2842                        ,11/01/2023,07/02/2023,,,S,
5498,00089066,FILTRO PETROLEO COMPLETO PREGIO 2.7 1995          ,04/09/2018,08/11/2018,,,N,
5499,00089114,FILTRO SEPARADOR (RACOR) SFC-19190-10 STANDAR SIN ,06/09/2018,03/09/2020,,,S,
5500,00089178,FILTRO AIRE C-20164 PORTER                        ,11/09/2018,29/06/2022,,,S,
5501,00089186,FILTRO AIRE PEUGEOT 206 SW                        ,31/07/2019,18/11/2019,,,S,
5502,00089220,FILTRO PETROLEO CHEVROLET CAPTIVA                 ,05/01/2021,12/02/2021,,,N,
5503,00089272,FILTRO AIRE CHANGAN CS15 1.5 16/                  ,21/11/2022,05/11/2022,,N,N,
5504,00089350,FILTRO AIRE SKYFIL  C-2666 MAZDA                  ,28/09/2018,07/09/2020,,,N,N
5505,00089356,FILTRO COMB. BF7866 BALDWIN                       ,02/11/2022,07/11/2022,S,N,,
5506,00089421,ELEMENTO FILTRO 30 MICRONES                       ,11/06/2019,16/08/2019,,N,N,
5507,00089427,WK 9024                                           ,03/10/2018,,S,N,,
5508,00089479,FILTRO POLEN MAHINDRA SCORPIO 2.2/2.5 10/         ,05/02/2021,05/02/2021,S,N,,S
5509,00089522,FILTRO AIRE A-14490 SUZUKI DZIRE                  ,23/02/2022,23/01/2023,S,N,N,
5510,00089572,C 33203                                           ,20/09/2021,02/09/2021,,S,N,
5511,00089585,FILTRO POLEN CU-2227 JEEP COMPAS JOURNEY          ,06/10/2018,06/10/2018,,,N,
5512,00089599,FILTRO AIRE PEUGEOT C-25126                       ,09/10/2018,23/04/2020,,,S,
5513,00089610,FILTRO ACEITE  H-1  12-16                         ,03/08/2019,26/08/2019,,,S,
5514,00089611,FILTRO PETROLEO ELEMENTO KIA SPORTAGE             ,09/10/2018,06/11/2018,,,N,
5515,00089659,FILTRO ACEITE ELEMENTO TOY TUNDRA SEQUOIA         ,09/12/2020,16/10/2018,,N,N,
5516,00089676,FILTRO BENCINA CHEVROLET SAIL 1.5 16/             ,22/09/2020,26/10/2022,S,N,N,
5517,00089692,FILTRO ACEITE W610/4 KENDALL                      ,16/10/2018,,,,N,
5518,00089693,FILTRO ACEITE W67/81 KENDALL                      ,13/01/2020,05/10/2021,,N,N,
5519,00089706,FILTRO ACEITE MANN HU 7029Z                       ,29/10/2021,01/08/2019,,N,N,
5520,00089865,FILTRO AIRE PEUGEOT 407/5008                      ,28/01/2021,,,N,S,
5521,00089866,FILTRO CABINA  PEUGEOT 5008                       ,22/10/2018,28/01/2022,,,N,
5522,00089872,CU 22032 FILTRO POLEN TOY HILUX 2.4 2.8 16/ GUN 12,10/11/2022,10/01/2023,S,N,S,N
5523,00089879,FILTROAIRE LEXUS GS300                            ,25/10/2018,23/10/2018,,N,,
5524,00089887,FILTRO AIRE STP 2374 SUZUKI JIMNY                 ,23/07/2019,26/12/2019,S,N,S,
5525,00089900,FILTRO POLEN  CUK-21000-2  PEUGEOT 207            ,24/10/2018,14/01/2023,,,S,
5526,00089921,FILTRO AIRE  MAHINDRA  XUV500  15-17              ,25/10/2018,27/11/2021,,,S,
5527,00089926,C 27019 STP                                       ,03/11/2020,01/12/2022,,,N,
5528,00090010,W 8018                                            ,05/12/2022,02/12/2022,S,N,S,
5529,00090011,W 816 MANN                                        ,27/12/2022,07/02/2023,S,N,S,
5530,00090013,WK 1124                                           ,12/11/2018,,S,N,,
5531,00090014,PU 935/6X                                         ,,,,,,
5532,00090015,C 27030                                           ,02/09/2022,04/01/2023,,N,N,
5533,00090072,FILTRO ACEITE HU816X                              ,06/11/2018,29/10/2021,,,S,
5534,00090085,FILTRO AIRE  HYUNDAI TUCSON  KIA SPORTAGE 20015   ,07/11/2018,26/05/2020,,,S,
5535,00090106,FILTRO PETROLEO KIA SPORTAGE                      ,21/08/2019,17/07/2020,,,S,
5536,00090124,FILTRO DE AIRE PEUGEOT 206XR                      ,09/11/2018,22/02/2019,,,N,
5537,00090130,FILTRO ACEITE CHEVROLET CORSA                     ,30/01/2020,01/02/2020,,,S,
5538,00090131,FILTRO PETROLEO ELEMENTO MIT L200                 ,03/09/2020,25/09/2020,,,S,
5539,00090132,FILTRO CABINA MIT LANCER                          ,16/04/2019,09/07/2019,,,S,
5540,00090141,FILTRO ACEITE CHEVROLET D MAX 2.5 DIESEL          ,10/11/2018,04/05/2019,,,S,
5541,00090258,FILTRO BENCINA TOYOTA TERCEL                      ,17/11/2018,22/09/2020,,,S,
5542,00090294,FILTRO WK 950/22 MANN                             ,28/11/2018,30/08/2019,S,N,,
5543,00090390,FILTRO AIRE ACONDNISSAN NP300 ORIGINAL            ,28/12/2018,03/01/2019,,N,,
5544,00090511,FILTRO COMB NISS NP300 ORIG                       ,28/12/2018,03/01/2019,,N,,
5545,00090512,FILTRO AIRE NISSAN NP300 ORIG                     ,18/12/2018,18/12/2018,,N,,
5546,00090646,WK 9165X                                          ,05/12/2022,14/12/2022,S,N,N,
5547,00090648,FILTRO POLEN SUZ CELERIO 09/15                    ,14/01/2019,24/11/2021,,N,,
5548,00090676,FILTRO DECANTADOR 35014 NP300/GUN                 ,16/06/2022,29/12/2022,,N,S,S
5549,00090818,FILTRO PETROLEO NISS NAVARA 08/15                 ,01/02/2019,,,N,N,
5550,00090948,FILTRO POLEN SUBARU XV 1.6/2.0 IMPREZA/FORESTER   ,18/07/2022,23/12/2022,,N,,
5551,00091135,C 24401 HK                                        ,30/11/2020,26/08/2021,,N,,
5552,00091181,FILTRO POLEN MAHINDRA SCORPIO 2.5 PICKUP 2.6 07/09,20/03/2019,22/02/2022,,,N,
5553,00091272,FILTRO ACEITE  KIA AVELLA/POP/SEPHIA TIIDA  STP   ,04/09/2020,01/10/2020,,,N,
5554,00091291,P 817/8X                                          ,29/11/2019,26/12/2022,,N,,
5555,00091484,FILTRO ACEITE  PG 206  05/207  07/208  12/301  MAN,01/07/2020,03/12/2020,,,S,
5556,00091539,FILTRO AIRE RECTANGULAR CHEVROLET SPARK           ,09/04/2019,04/07/2019,,,N,
5557,00091573,C 2322                                            ,28/10/2019,18/05/2022,,N,,
5558,00091593,FILTRO AIRE MITS FUSO 15/16                       ,30/11/2020,,,N,,
5559,00091600,FILTRO AIRE IPA-C053 NEW MAHINDRA                 ,20/01/2023,09/12/2022,S,N,N,
5560,00091601,FILTRO AIRE MG 5                                  ,04/05/2022,,,N,,
5561,00091602,C 28015 FILTRO AIRE BALENO 17/19                  ,14/10/2021,09/03/2022,,N,N,
5562,00091603,FILTRO AIRE IPA-K059 KIA MORNING 2018/            ,04/05/2022,16/01/2023,,N,,
