,Codigo,Descripcion,Fecha Compra,Fecha Venta,Inv Bodega,Inv Matriz,Inv Serena,Inv Industrial
767,00200756,EMP CULATA                                                                                          ,,,,,N,
768,00200844,EMPA CULATA FORD 2.8                                                                                ,,,,N,,
769,00200857,EMPAQ CULATA LH SANTA FE                                                                            ,,,,,N,
770,00200858,EMPAQ CULATA RH                                                                                     ,,,,,N,
771,00200865,EMPA CUL KIA SHEPIA 1.8                                                                             ,,,,N,,
772,00200926,EMPAQ CULATA 3SFE                                                                                   ,,,,N,,
773,00200971,EMPAQ CULATA HONDA                                                                                  ,,,,N,,
774,00201036,EMPAQUETADURA CULATA HYUNDAI A4FA                                                                   ,,,,,N,
775,00201058,EMP CULATA                                                                                          ,,,,,N,
776,00201091,EMP CULATA Y PERNOS                                                                                 ,,,,,N,
777,00201161,EMPA CULATA MONZA                                                                                   ,,10/07/2021,,N,,
778,00201223,CULTA Y RETEN EMP                                                                                   ,,,,,,
779,00201245,EMP CULA                                                                                            ,,,,,,
780,00201287,EMPAQUETADURA CULATA LAND CRUZIER                                                                   ,,,,,,
781,00201327,EMPAQ CULATA                                                                                        ,,,,,,
782,00201371,EMPAQUETADURA CULATA LANCER 1.3                                                                     ,,,,,,
783,00201468,EMPAQ CULATA STARLET 3K                                                                             ,,,,,,
784,00201559,VALVULA EMPCULATA RETEN VALVULA SENSOR                                                              ,,,,,,
785,00201578,EMPAQ CULATA PALIO                                                                                  ,,,,,,
786,00201637,EMPA CULATA                                                                                         ,,,,,,
