,Codigo,Descripcion,Grupo,Fecha Compra,Fecha Venta,Inv Bodega,Inv Matriz,Inv Serena,Inv Industrial
20652,00204090,HERRAMIENTAS                                                                                        ,ENCARGO,,,,,,
20653,00204091,CILINDRO EMBRAGU                                                                                    ,ENCARGO,,,,,,
20654,00204092,FAROL TRAS LH                                                                                       ,ENCARGO,,,,,,
20655,00204093,AMORT TRA TERIO                                                                                     ,ENCARGO,,,,,,
20656,00204094,BICLETA ELECTRICA X 6 BURDEO                                                                        ,ENCARGO,,,,,,
20657,00204095,JUEGO EMP FORD                                                                                      ,ENCARGO,,,,,,
20658,00204096,TAQUI                                                                                               ,ENCARGO,,,,,,
20659,00204097,CENTRIFUGO PORTE 2.5                                                                                ,ENCARGO,,,,,,
20660,00204099,TUERCA 3/4 ZINC                                                                                     ,ENCARGO,,,,,,
20661,00204102,ANILLOS STD SANTA FE                                                                                ,ENCARGO,,,,,,
20662,00204103,METAL BIELA STD                                                                                     ,ENCARGO,,,,,,
20663,00204104,BOMBA AGUA                                                                                          ,ENCARGO,,,,,,
20664,00204105,EMPAQ. MOTOR                                                                                        ,ENCARGO,,,,,,
20665,00204106,EMPAQ CULATA 3M                                                                                     ,ENCARGO,,,,,,
20666,00204107,CORREA DISTRIBUCION                                                                                 ,ENCARGO,,,,,,
20667,00204108,RODTO TENSOR SOLO                                                                                   ,ENCARGO,,,,,,
20668,00204109,RODTO TENSOR AUXILIAR                                                                               ,ENCARGO,,,,,,
20669,00204110,PRENSA EMBRAGUE                                                                                     ,ENCARGO,,,,,,
20670,00204111,GRASA MOBIL SHC 460                                                                                 ,ENCARGO,,,,,,
20671,00204112,DISCO FRENO                                                                                         ,ENCARGO,,,,,,
20672,00204113,KIT EMBRAGUE HYU I10                                                                                ,ENCARGO,,,,,,
20673,00204114,BRAZO LIMPIA PARTABRISA LH                                                                          ,ENCARGO,,,,,,
20674,00204115,BRAZO LIMPIA PARABRISA RH                                                                           ,ENCARGO,,,,,,
20675,00204116,FILTRO AIRE SAIL 1.5                                                                                ,ENCARGO,,,,,,
20676,00204117,PP 6044 RAM 1500                                                                                    ,ENCARGO,,,,,,
20677,00204118,MOTOR PART FORD RANGER                                                                              ,ENCARGO,,,,,,
20678,00204119,PARACHOQUE PARTNER                                                                                  ,ENCARGO,,,,N,,
20679,00204120,FILTRO POLEN KIA CARENS                                                                             ,ENCARGO,,,,,,
20680,00204121,RADIADOR LUV 1.6 1988                                                                               ,ENCARGO,,,,,,
20681,00204122,CABLE BUJIA VITARA                                                                                  ,ENCARGO,,,,,,
20682,00204123,JGO PASTILLAS FRENOS MAZDA 2                                                                        ,ENCARGO,,,,,,
20683,00204124,BOBINA G.V.                                                                                         ,ENCARGO,,,,,,
20684,00204125,C. BUJIA                                                                                            ,ENCARGO,,,,,,
20685,00204126,REPUESTO KIA                                                                                        ,ENCARGO,,,,,,
20686,00204127,FILTRO AIRE LANCER                                                                                  ,ENCARGO,,,,,,
20687,00204128,ESPEJO RH SX4 2013                                                                                  ,ENCARGO,,,,,,
20688,00204129,TERMINAL DELANTERO                                                                                  ,ENCARGO,,,,,,
20689,00204130,TERMINAL TRASERO                                                                                    ,ENCARGO,,,,,,
20690,00204131,DISCO DE FRENO SANGYONG                                                                             ,ENCARGO,,,,,,
20691,00204132,CREMALLERA CRV                                                                                      ,ENCARGO,,,,,,
20692,00204133,EXTRE DIRCC CRV                                                                                     ,ENCARGO,,,,,,
20693,00204134,DISCO FRENO                                                                                         ,ENCARGO,,,,,,
20694,00204135,PASTILLAS DG503                                                                                     ,ENCARGO,,,,,,
20695,00204136,FAROL PARACHOQUE                                                                                    ,ENCARGO,,,,,,
20696,00204137,FAROL LH                                                                                            ,ENCARGO,,,,,,
20697,00204138,POLEA 6001                                                                                          ,ENCARGO,,,,,,
20698,00204139,MAZA TRAS YHARIS                                                                                    ,ENCARGO,,,,,,
20699,00204140,DISCO                                                                                               ,ENCARGO,,,,,,
20700,00204141,PRENSA                                                                                              ,ENCARGO,,,,,,
20701,00204142,FAROL TRASERO COROLLA                                                                               ,ENCARGO,,,,,,
20702,00204143,BANDEJA ALTO                                                                                        ,ENCARGO,,,,,,
20703,00204152,PARACHOQUE CELERIO                                                                                  ,ENCARGO,,,,,,
20704,00204153,HYIDAI HET                                                                                          ,ENCARGO,,,,,,
20705,00204154,REJILLA INF. PARACH. DEL COROLLA                                                                    ,ENCARGO,,,,,,
20706,00204155,PARACH DELANTERO COROLLA                                                                            ,ENCARGO,,,,,,
20707,00204157,BANDEJA INF IZQ                                                                                     ,ENCARGO,,,,,,
20708,00204158,TUERC 7/8 GALV                                                                                      ,ENCARGO,,,,,,
20709,00204159,GOL PLAN 7/8 GALV                                                                                   ,ENCARGO,,,,,,
20710,00204160,AMORT DELA KIA OPTIMA                                                                               ,ENCARGO,,,,,,
20711,00204161,ACEITE FILTRO                                                                                       ,ENCARGO,,,,,,
20712,00204162,PARACHOQUE DELANTERO                                                                                ,ENCARGO,,,,,,
20713,00204163,CHAPA CONTACTO                                                                                      ,ENCARGO,,,,,,
20714,00204164,BULBO FRENO                                                                                         ,ENCARGO,,,,,,
20715,00204165,1.NEU 215/70R16 SC328                                                                               ,ENCARGO,,,,,N,
20716,00204166,MASCARA                                                                                             ,ENCARGO,,,,,,
20717,00204167,REP VITARA                                                                                          ,ENCARGO,,,,,,
20718,00204168,REPUESTO                                                                                            ,ENCARGO,,,,,,
20719,00204169,EMPAQUETADURA                                                                                       ,ENCARGO,,,,N,,
20720,00204170,EMBRAGUE                                                                                            ,ENCARGO,,,,,,
20721,00204171,FILTRO CABINA QASHQAI                                                                               ,ENCARGO,,,,,,
20722,00204172,AMORTIG MAZDA                                                                                       ,ENCARGO,,,,,,
20723,00204173,REP CARB                                                                                            ,ENCARGO,,,,,,
20724,00204175,EMBAGUE DAI                                                                                         ,ENCARGO,,,,,,
20725,00204176,PARACH TRA 0009903062                                                                               ,ENCARGO,,,,,,
20726,00204177,SENSOR LEVA VW                                                                                      ,ENCARGO,,,,,,
20727,00204178,HOMOC                                                                                               ,ENCARGO,,,,,,
20728,00204179,FAROL RH KIA RIO 2009                                                                               ,ENCARGO,,,,,,
20729,00204180,REP FIAT                                                                                            ,ENCARGO,,,,,,
20730,00204181,BOMBA FRENO 991650901                                                                               ,ENCARGO,,,,,,
20731,00204182,BIELQA HYUNDAI TRAJET                                                                               ,ENCARGO,,,,,,
20732,00204184,FAROL TRAS                                                                                          ,ENCARGO,,,,,,
20733,00204185,AMORT GRAND VITARA LH                                                                               ,ENCARGO,,,,,,
20734,00204186,REP SAMSUNG                                                                                         ,ENCARGO,,,,,,
20735,00204187,C 2141 XTRAIL 2.2 2005 FILTRO CABINA                                                                ,ENCARGO,,,,,,
20736,00204188,TERMOSTATO MONTERO 56X76 5                                                                          ,ENCARGO,,,,,,
20737,00204189,EJE TRASERO                                                                                         ,ENCARGO,,,,,,
20738,00204190,BANDEJA MONTERO 302359 302358                                                                       ,ENCARGO,,,,,,
20739,00204191,PARACHOQUE TRASERO SAIL                                                                             ,ENCARGO,,,,,,
20740,00204192,MALETA SAIL                                                                                         ,ENCARGO,,,,,,
20741,00204193,RADIADOR FIAT PALIO 2007 SPORT 1.4                                                                  ,ENCARGO,,,,,,
20742,00204194,REPUESTOS                                                                                           ,ENCARGO,,,,,,
20743,00204195,REP LUV                                                                                             ,ENCARGO,,,,,,
20744,00204196,BUJIA REFAX PFR5G                                                                                   ,ENCARGO,,,,,,
20745,00204197,SOPORTE ESCAPE RENAULT CLIO                                                                         ,ENCARGO,,,,N,,
20746,00204198,HOMECINETICA RUEDAD                                                                                 ,ENCARGO,,,,,,
20747,00204199,AMORTIG TRASEROS BYD                                                                                ,ENCARGO,,,,,,
20748,00204200,FAROL TRA                                                                                           ,ENCARGO,,,,,,
20749,00204201,AMORTIGUSADORES PEUGEOT 206 1.6                                                                     ,ENCARGO,,,,,,
20750,00204202,1                                                                                                   ,ENCARGO,,,,,,
20751,00204203,111                                                                                                 ,ENCARGO,,,,,,
20752,00204204,ROD CARDAN                                                                                          ,ENCARGO,,,,N,,
20753,00204205,BANDEJAS                                                                                            ,ENCARGO,,,,N,,
20754,00204206,ROD                                                                                                 ,ENCARGO,,,,,,
20755,00204207,ROD RDA TRAS                                                                                        ,ENCARGO,,,,,,
20756,00204208,215 70 R 16 WESTLAKE SU 317                                                                         ,ENCARGO,,,,,,
20757,00204209,PRENSA /DISCO                                                                                       ,ENCARGO,,,,,,
20758,00204210,KIT EMBRAGUE C1                                                                                     ,ENCARGO,,,,,,
20759,00204211,PP 3201                                                                                             ,ENCARGO,,,,,,
20760,00204212,AMORT GRAND VITARA RH                                                                               ,ENCARGO,,,,,,
20761,00204213,PAST RENAULT SCENIC TRAS                                                                            ,ENCARGO,,,,,,
20762,00204214,AMORTIG                                                                                             ,ENCARGO,,,,N,,
20763,00204215,MOLDURA IZQ PARACHO YARIS                                                                           ,ENCARGO,,,,N,,
20764,00204216,REP ISUZU                                                                                           ,ENCARGO,,,,,,
20765,00204217,DISCO FREN MAHINDRSA                                                                                ,ENCARGO,,,,N,,
20766,00204218,RADIADOR CIVIC 93                                                                                   ,ENCARGO,,,,,,
20767,00204219,BANDEJA 2002 MAZDA IZQUIERDA                                                                        ,ENCARGO,,,,,,
20768,00204220,PERNO HEX                                                                                           ,ENCARGO,,,,,,
20769,00204221,REPUESTOS HYUNSDAI SANTA FE                                                                         ,ENCARGO,,,,,,
20770,00204222,FILTRO AIRE TOYOTA RUNNER                                                                           ,ENCARGO,,,,,,
20771,00204223,FILTRO POLEN C 22004                                                                                ,ENCARGO,,,,,,
20772,00204224,EMBRAGE SUB                                                                                         ,ENCARGO,,,,,,
20773,00204225,AMORTIG DELANTERO                                                                                   ,ENCARGO,,,,,,
20774,00204226,AMORTIG TRASEROS NOMADE                                                                             ,ENCARGO,,,,,,
20775,00204227,PARACHOQUE INFERIOR KIA CERATO 2016                                                                 ,ENCARGO,,,,,,
20776,00204228,VARILLA                                                                                             ,ENCARGO,,,,,,
20777,00204229,AMORT PORTALON 206                                                                                  ,ENCARGO,,,,,,
20778,00204230,RETEN CAJA LH 206                                                                                   ,ENCARGO,,,,,,
20779,00204231,AMORTIGUADOR COROLLA LH DEL                                                                         ,ENCARGO,,,,,,
20780,00204232,AMORTIGUADOR TRASERO COROLLA LH/RH                                                                  ,ENCARGO,,,,,,
20781,00204233,PASTILLA FRENO DEL FRITEC                                                                           ,ENCARGO,,,,,,
20782,00204234,TAPAB LH B2200                                                                                      ,ENCARGO,,,,,,
20783,00204235,TENSOR DISTR P306                                                                                   ,ENCARGO,,,,N,,
20784,00204236,REP CITROEN                                                                                         ,ENCARGO,,,,,,
20785,00204237,PARACHOQUE DELANTERO TIDDA                                                                          ,ENCARGO,,,,,,
20786,00204238,KIT DE DISTRIBUCION                                                                                 ,ENCARGO,,,,,,
20787,00204239,TERMOSTATO PEUGEOT 205                                                                              ,ENCARGO,,,,,,
20788,00204240,TAPA TERMOSTATO PEUGEOT 205                                                                         ,ENCARGO,,,,,,
20789,00204241,CABLE                                                                                               ,ENCARGO,,,,,,
20790,00204242,DISCO FRENO YARIS                                                                                   ,ENCARGO,,,,,,
20791,00204252,PARACHOQUE TRASERO COROLLA                                                                          ,ENCARGO,,,,,,
20792,00204253,FAROL TRASERO RH                                                                                    ,ENCARGO,,,,,,
20793,00204254,FAROL MALETERO                                                                                      ,ENCARGO,,,,,,
20794,00204255,SENSOR OXIGENO CORSA                                                                                ,ENCARGO,,,,N,,
20795,00204256,SENSOR OXIGENO CORSA                                                                                ,ENCARGO,,,,,,
20796,00204257,REPUESTOS COLICION                                                                                  ,ENCARGO,,,,,,
20797,00204259,TAQUIES D21 KA24E                                                                                   ,ENCARGO,,,,,,
20798,00204260,EJE BALANCIN (FLAUTA)                                                                               ,ENCARGO,,,,,,
20799,00204262,REP TOYOTA                                                                                          ,ENCARGO,,,,,,
20800,00204263,PIOLA EMB MARUTI                                                                                    ,ENCARGO,,,,N,,
20801,00204264,PIOLA EMB MARUTI                                                                                    ,ENCARGO,,,,N,,
20802,00204265,PIOLA EMB MARUTI                                                                                    ,ENCARGO,,,,N,,
20803,00204266,RODAMIENTO MAZA                                                                                     ,ENCARGO,,,,,,
20804,00204267,REP AUDI1                                                                                           ,ENCARGO,,,,,,
20805,00204268,RADIADOR SUZUKI                                                                                     ,ENCARGO,,,,,,
20806,00204278,ESPEJO                                                                                              ,ENCARGO,,,,,,
20807,00204279,BOBINA CARNIVAL                                                                                     ,ENCARGO,,,,,,
20808,00204280,SOPORTE MOTOR MAZDA 3                                                                               ,ENCARGO,,,,N,,
20809,00204281,SOPORTE MOTOR MAZDA                                                                                 ,ENCARGO,,,,,,
20810,00204282,DISCO FRENO                                                                                         ,ENCARGO,,,,,,
20811,00204283,BUJIAS                                                                                              ,ENCARGO,,,,,,
20812,00204284,AMORTIG TERREA                                                                                      ,ENCARGO,,,,,,
20813,00204285,TERMINAL                                                                                            ,ENCARGO,,,,,,
20814,00204287,ALTERNADOR                                                                                          ,ENCARGO,,,,,,
20815,00204288,CIL FRENO                                                                                           ,ENCARGO,,,,,,
20816,00204289,BOMBA FRENO TOYOTA                                                                                  ,ENCARGO,,,,,,
20817,00204290,TAPABARRO L200 LH                                                                                   ,ENCARGO,,,,,,
20818,00204291,FLOTADOR                                                                                            ,ENCARGO,,,,,,
20819,00204292,BOMBA CEBADORA                                                                                      ,ENCARGO,,,,,,
20820,00204293,REFUERZO PARACHOQUE YARIS                                                                           ,ENCARGO,,,,,,
20821,00204294,MASCARA YARIS 13                                                                                    ,ENCARGO,,,,,,
20822,00204305,SET PISTON STD COMBO                                                                                ,ENCARGO,,,,,,
20823,00204306,TAPABARRO LH SUZUKI                                                                                 ,ENCARGO,,,,,,
20824,00204307,TAPABARRO RH SUZUKI                                                                                 ,ENCARGO,,,,,,
20825,00204308,TERM AXIAL                                                                                          ,ENCARGO,,,,,,
20826,00204309,TERM BARRA                                                                                          ,ENCARGO,,,,,,
20827,00204310,ROTULAS                                                                                             ,ENCARGO,,,,,,
20828,00204311,OPTICO LANCER 93                                                                                    ,ENCARGO,,,,,,
20829,00204312,KIT MOTOR DMAX                                                                                      ,ENCARGO,,,,,,
20830,00204313,SOPORTE FRONTAL SPARK 1.0                                                                           ,ENCARGO,,,,,,
20831,00204314,ESPEJO PUERTA COROLLA LH                                                                            ,ENCARGO,,,,,,
20832,00204315,RADIADOR LANCER                                                                                     ,ENCARGO,,,,,,
20833,00204316,PIOLA TERCER                                                                                        ,ENCARGO,,,,,,
20834,00204317,PATIN FRENO MAZDA 323                                                                               ,ENCARGO,,,,,,
20835,00204318,VALVULA IAC KIA AVELLA 1.5                                                                          ,ENCARGO,,,,,,
20836,00204320,MAZA HYUNDAI                                                                                        ,ENCARGO,,,,,,
20837,00204321,FAROL ESQ                                                                                           ,ENCARGO,,,,,,
20838,00204322,ESPEJO H100 LADO COFRE                                                                              ,ENCARGO,,,,,,
20839,00204323,FOCO TRASERO IZQUIERDO                                                                              ,ENCARGO,,,,,,
20840,00204324,AMORT TRAS HYUNDA                                                                                   ,ENCARGO,,,,,,
20841,00204325,REP SUZUKI                                                                                          ,ENCARGO,,,,,,
20842,00204326,RETEN VALV                                                                                          ,ENCARGO,,,,,,
20843,00204327,AMORTIG DELANTERO TERRACAN                                                                          ,ENCARGO,,,,,,
20844,00204328,AMORTIG TRASERO TERRACAN                                                                            ,ENCARGO,,,,,,
20845,00204329,PASTILLA KIA SPO                                                                                    ,ENCARGO,,,,N,N,
20846,00204330,KIT USA                                                                                             ,ENCARGO,,,,,,
20847,00204331,RODAMIENTO                                                                                          ,ENCARGO,,,,,,
20848,00204333,REP SUZ MARUTTI                                                                                     ,ENCARGO,,,,,,
20849,00204334,BUJIA NGK KIA                                                                                       ,ENCARGO,,,,,,
20850,00204335,SENSOR DE FRENO                                                                                     ,ENCARGO,,,,,,
20851,00204345,METAL BIELA                                                                                         ,ENCARGO,,,,,,
20852,00204346,KIT EMBRAGUE                                                                                        ,ENCARGO,,,,,,
20853,00204347,DEPOSITO SUZ                                                                                        ,ENCARGO,,,,,,
20854,00204348,PIOLA EMB                                                                                           ,ENCARGO,,,,,,
20855,00204349,TERM. DIRECC. JEEP GRAND CHEROKEE                                                                   ,ENCARGO,,,,,,
20856,00204350,INTERCOOLER SPORTAGE                                                                                ,ENCARGO,,,,,,
20857,00204351,AMORT DELANTERO L200                                                                                ,ENCARGO,,,,,,
20858,00204352,AMORT TRASERO L200                                                                                  ,ENCARGO,,,,,,
20859,00204353,BOMBA DIRECCION HIDRAULICA                                                                          ,ENCARGO,,,,,,
20860,00204363,PUNTA HOMOC                                                                                         ,ENCARGO,,,,N,N,
20861,00204364,KIT EMB KIA                                                                                         ,ENCARGO,,,,N,N,
20862,00204366,KIT DIST TOYOTA TERCEL 1.5                                                                          ,ENCARGO,,,,,,
20863,00204367,RETEN 35X49X6                                                                                       ,ENCARGO,,,,,,
20864,00204387,KIT EMPAQUETADURA                                                                                   ,ENCARGO,,,,,,
20865,00204388,DISCO EMBRA.                                                                                        ,ENCARGO,,,,,,
20866,00204389,PRESNAS EMBRAGUE                                                                                    ,ENCARGO,,,,,,
20867,00204390,RODAMIENTO DE EMBRAQUE                                                                              ,ENCARGO,,,,,,
20868,00204391,KIT ANILLO                                                                                          ,ENCARGO,,,,,,
20869,00204392,BOMBA DE AGUA                                                                                       ,ENCARGO,,,,,,
20870,00204393,TERMOSTATO                                                                                          ,ENCARGO,,,,,,
20871,00204394,KIT DISTRIB                                                                                         ,ENCARGO,,,,,,
20872,00204395,BATERIA                                                                                             ,ENCARGO,,,,,,
20873,00204396,SENSOR POSI VELOSTER                                                                                ,ENCARGO,,,,,,
20874,00204397,OPTICO CHEVROLET SPARK LT                                                                           ,ENCARGO,,,,,,
20875,00204398,FAROL TRASERO                                                                                       ,ENCARGO,,,,,,
20876,00204400,BOBINA                                                                                              ,ENCARGO,,,,,,
20877,00204401,AMORT                                                                                               ,ENCARGO,,,,,,
20878,00204402,AMORTIGUADORES                                                                                      ,ENCARGO,,,,N,,
20879,00204403,BIELETAS                                                                                            ,ENCARGO,,,,N,,
20880,00204404,EMPAQUETADURA CULATA                                                                                ,ENCARGO,,,,,,
20881,00204406,EMBRAGUE                                                                                            ,ENCARGO,,,,,,
20882,00204407,CULATA HYUNDAI SANTA FE                                                                             ,ENCARGO,,,,,,
20883,00204408,DISCO FRENO HONDA ACCORD                                                                            ,ENCARGO,,,,,,
20884,00204409,METAL BIELA                                                                                         ,ENCARGO,,,,,,
20885,00204410,BULBO                                                                                               ,ENCARGO,,,,,,
20886,00204421,TOYOTA PISTON 0.75                                                                                  ,ENCARGO,,,,,,
20887,00204422,ALTERNADOR SPARK                                                                                    ,ENCARGO,,,,,,
20888,00204423,CAZOLETA HYU GETZ                                                                                   ,ENCARGO,,,,,,
20889,00204424,TAPABARRO                                                                                           ,ENCARGO,,,,,,
20890,00204425,FAROL ESQ LOYALE LH                                                                                 ,ENCARGO,,,,,,
20891,00204426,DISCO FRENO HONDA                                                                                   ,ENCARGO,,,,,,
20892,00204427,PASTILLA FRENO FAW 1500 MAMMUT                                                                      ,ENCARGO,,,,,,
20893,00204437,PARACHOQUE DELNTERO FRONTIER                                                                        ,ENCARGO,,,,,,
20894,00204438,PASADOR                                                                                             ,ENCARGO,,,,,,
20895,00204439,TERMINLA                                                                                            ,ENCARGO,,,,,,
20896,00204440,SENSOR OXIG 1Y2                                                                                     ,ENCARGO,,,,,,
20897,00204441,SENSOR 2                                                                                            ,ENCARGO,,,,,,
20898,00204443,BOMBA DIRECCION FRONTIER  2006                                                                      ,ENCARGO,,,,,,
20899,00204444,AMORT TRASERO SPARK 800                                                                             ,ENCARGO,,,,,,
20900,00204445,AMORT DEL SPARK 800                                                                                 ,ENCARGO,,,,,,
20901,00204446,AMORT DEL SPARK 800                                                                                 ,ENCARGO,,,,,,
20902,00204447,BOMBA ACEITE CORSA 1.6                                                                              ,ENCARGO,,,,,,
20903,00204448,BANDEJA ATOS HIUNDAY                                                                                ,ENCARGO,,,,,,
20904,00204449,BANDEJA DER INF                                                                                     ,ENCARGO,,,,,,
20905,00204450,�PI�O                                                                                               ,ENCARGO,,,,N,,
20906,00204451,DEPOSITO                                                                                            ,ENCARGO,,,,,,
20907,00204452,EMPAQUET ADM TERRANO                                                                                ,ENCARGO,,,,,,
20908,00204453,KIT EMBRAGUE MAHINDRA                                                                               ,ENCARGO,,,,N,,
20909,00204454,RADIADOR                                                                                            ,ENCARGO,,,,,,
20910,00204455,DISCO /ROD                                                                                          ,ENCARGO,,,,N,,
20911,00204456,ESPEJOS LATERALES IZQ Y DERE CHEV AVEO                                                              ,ENCARGO,,,,,,
20912,00204457,MAZA TRASERA                                                                                        ,ENCARGO,,,,,,
20913,00204458,PUNTA HOMOCINETICA MAZDA 2                                                                          ,ENCARGO,,,,,,
20914,00204459,FAROL TRAS DER SWIFT 2016                                                                           ,ENCARGO,,,,,,
20915,00204460,TERMINALES                                                                                          ,ENCARGO,,,,,,
20916,00204461,FAROL TRAS                                                                                          ,ENCARGO,,,,,,
20917,00204462,EMPAQUETADURA MOTOR CIVIC                                                                           ,ENCARGO,,,,,,
20918,00204463,JUEGO PASTILLA                                                                                      ,ENCARGO,,,,,,
20919,00204464,REP SUZUKI                                                                                          ,ENCARGO,,,,,,
20920,00204465,AMORT DEL SPARK IZ                                                                                  ,ENCARGO,,,,,N,
20921,00204466,AMORT DEL SPARK DR                                                                                  ,ENCARGO,,,,,N,
20922,00204467,FAROL TRAS                                                                                          ,ENCARGO,,,,,,
20923,00204470,FAROL TRAS RH TOYOTA                                                                                ,ENCARGO,,,,,,
20924,00204471,FAROL TRASERO DERECHO                                                                               ,ENCARGO,,,,,,
20925,00204472,ANILLOS 3K                                                                                          ,ENCARGO,,,,,,
20926,00204473,BANCADA 3K                                                                                          ,ENCARGO,,,,,,
20927,00204474,M BIELA 3K                                                                                          ,ENCARGO,,,,,,
20928,00204475,KIT EMP MOTOR 3K                                                                                    ,ENCARGO,,,,,,
20929,00204476,REP PEUG 307                                                                                        ,ENCARGO,,,,,,
20930,00204477,FAROL LATERAL TAPABARRO 206                                                                         ,ENCARGO,,,,,,
20931,00204478,RADIADOR MONTANA 1.8                                                                                ,ENCARGO,,,,,,
20932,00204479,PLACA DIODO                                                                                         ,ENCARGO,,,,N,,
20933,00204480,AMORT TRAS CHEROKEE GAS                                                                             ,ENCARGO,,,,,,
20934,00204482,ANILLO                                                                                              ,ENCARGO,,,,N,,
20935,00204483,CORREA DIST L200                                                                                    ,ENCARGO,,,,,,
20936,00204484,FAROL TRASERO DR KIA RIO 5                                                                          ,ENCARGO,,,,,N,
20937,00204485,DISC FREN 205                                                                                       ,ENCARGO,,,,,,
20938,00204486,PASTILL FREN 205                                                                                    ,ENCARGO,,,,,,
20939,00204487,ROD DEL 205                                                                                         ,ENCARGO,,,,,,
20940,00204488,CORREA DISTR MAZDA 626                                                                              ,ENCARGO,,,,,,
20941,00204489,TENSOR DISTRIBUCION                                                                                 ,ENCARGO,,,,,,
20942,00204490,MANILLA DR EXT ACCENT 1.4 2008                                                                      ,ENCARGO,,,,,,
20943,00204491,PRENSA 306                                                                                          ,ENCARGO,,,,,,
20944,00204492,ROD EMBRAGUE 306                                                                                    ,ENCARGO,,,,,,
20945,00204493,PERNOS                                                                                              ,ENCARGO,,,,,,
20946,00204494,CILINDRO DE FRENO                                                                                   ,ENCARGO,,,,,N,
20947,00204495,CILINDRO FRENO KIA CARENS                                                                           ,ENCARGO,,,,,N,
20948,00204496,BOMBA EMBRAGUE KIA SPORTAGE                                                                         ,ENCARGO,,,,,,
20949,00204497,KIT EMBA                                                                                            ,ENCARGO,,,,N,,
20950,00204498,PARACHOQUE DELANTERO                                                                                ,ENCARGO,,,,,,
20951,00204499,CORREAS Y RODAMIENTO TENSOR AUX                                                                     ,ENCARGO,,,,,,
20952,00204501,TELECOMANBO                                                                                         ,ENCARGO,,,,N,,
20953,00204502,PARACHO Y REJILLA                                                                                   ,ENCARGO,,,,,,
20954,00204503,AMORTIG DELANTERO BLAZER                                                                            ,ENCARGO,,,,,,
20955,00204504,FAROL PARACHOQUE                                                                                    ,ENCARGO,,,,,,
20956,00204505,FAROL TRASERO                                                                                       ,ENCARGO,,,,,,
20957,00204506,FAROL TRAS                                                                                          ,ENCARGO,,,,,,
20958,00204507,EMPAQUETADURA DE MOTOR                                                                              ,ENCARGO,,,,,,
20959,00204508,METALES BIELA                                                                                       ,ENCARGO,,,,,,
20960,00204509,METALES BANCADA                                                                                     ,ENCARGO,,,,,,
20961,00204510,JUEGO DE ANILLOS                                                                                    ,ENCARGO,,,,,,
20962,00204511,JUEGO DE PISTONES                                                                                   ,ENCARGO,,,,,,
20963,00204512,EMPA CULAT                                                                                          ,ENCARGO,,,,,,
20964,00204513,BOMBA AGUA TERCEL 5EFE                                                                              ,ENCARGO,,,,,,
20965,00204514,REP SUZU                                                                                            ,ENCARGO,,,,N,,
20966,00204515,RETEN CAJA TRANS NOMADE                                                                             ,ENCARGO,,,,,,
20967,00204516,TERMINALES                                                                                          ,ENCARGO,,,,,,
20968,00204517,TERMOSTATO                                                                                          ,ENCARGO,,,,,,
20969,00204518,JGO DE EMPAQUETADURA                                                                                ,ENCARGO,,,,,,
20970,00204519,TERMOSTATO FORD ECOSPORT 1.6                                                                        ,ENCARGO,,,,,,
20971,00204520,RADIADOR                                                                                            ,ENCARGO,,,,,,
20972,00204521,OPTICO LH SAIL                                                                                      ,ENCARGO,,,,,,
20973,00204522,KIT DIUSTRIBUCION ACCENT                                                                            ,ENCARGO,,,,,,
20974,00204523,ROD TENS                                                                                            ,ENCARGO,,,,,,
20975,00204524,ESPEJO LH ALTO                                                                                      ,ENCARGO,,,,,,
20976,00204525,TAMBOR FRENO HYUND GETZ 1.3                                                                         ,ENCARGO,,,,,,
20977,00204526,PATINES TRAS HYUND GETZ 1.3                                                                         ,ENCARGO,,,,,,
20978,00204528,0                                                                                                   ,ENCARGO,,,,,,
20979,00204535,NEBLINERO D22 DERECH                                                                                ,ENCARGO,,,,,,
20980,00204536,NEBLINERO D22 IZQUI                                                                                 ,ENCARGO,,,,,,
20981,00204544,NEBLI NISS D22 IZQ                                                                                  ,ENCARGO,,,,N,,
20982,00204545,NEBLI NSS D22 DER                                                                                   ,ENCARGO,,,,N,,
20983,00204554,MANILLA                                                                                             ,ENCARGO,,,,,,
20984,00204555,DEPOSITO LIMPIA PARABRISAS TIDA                                                                     ,ENCARGO,,,,,,
20985,00204556,HOMOCINETICA                                                                                        ,ENCARGO,,,,N,,
20986,00204557,CORREA DISTRI                                                                                       ,ENCARGO,,,,,,
20987,00204558,BIELETA KIA CERATO 1.6 2012                                                                         ,ENCARGO,,,,,,
20988,00204559,MAZA RUEDA                                                                                          ,ENCARGO,,,,,,
20989,00204560,PARACHOQ                                                                                            ,ENCARGO,,,,,,
20990,00204561,TERMINALES DIRECCION                                                                                ,ENCARGO,,,,,,
20991,00204562,BANDEJAS SUPERIOR                                                                                   ,ENCARGO,,,,,,
20992,00204563,HOMOCINETICA                                                                                        ,ENCARGO,,,,,,
20993,00204564,RODAMIENTO TENSOR 280177                                                                            ,ENCARGO,,,,,,
20994,00204565,REPUESTOS HYUNDAI H1 NEW 2010 2.5                                                                   ,ENCARGO,,,,,,
20995,00204566,DISCO FRENO MAHINDRA                                                                                ,ENCARGO,,,,,,
20996,00204567,CORREA DIST SUZ ALTO                                                                                ,ENCARGO,,,,,,
20997,00204568,TENSOR CORREA DIST SUZ ALT                                                                          ,ENCARGO,,,,,,
