,Codigo,Descripcion,Grupo,Fecha Compra,Fecha Venta,Inv Bodega,Inv Matriz,Inv Serena,Inv Industrial
286,00002492,"CLAVADORA NEUM.AN613 MAKITA 3/4"" A 1 3/4"" CLAVO   ",ROTACION ,,,,,,
287,00002907,CORREA B-68 OPTIBELT                              ,ROTACION ,,,,,,
288,00003022,TELA PVC DIRECCION                                ,ROTACION ,,,,,,
289,00003023,PARCHE ADHESIVO PENDON                            ,ROTACION ,,,,,,
290,00003024,PENDON PROMO MOBIL 150X100CM INC. BARRAS PVC      ,ROTACION ,,,,,,
291,00003068,TIJERON FELCO 211-60                              ,ROTACION ,,,,N,N,
292,00003070,"ALICATE UNIVERSAL 7"" 1000V KNIPEX  4651045        ",ROTACION ,,,,N,N,
293,00003075,JGO.LLAVE PTA .CORONA 10-22 MM 8 PZA. FORCE 5086  ,ROTACION ,,,,N,N,
294,00003077,LOCKERS 2 CUERPOS CUADRUPLE  LMC 240              ,ROTACION ,,,,N,N,
295,00003078,TOLDO ESTANDAR 2X3 AZUL C/ ESTRUCTURA             ,ROTACION ,,,,N,N,
296,00003079,TOLDO LITE 3X2 AZUL ESTRUCT.                      ,ROTACION ,,,,N,N,
297,00003084,BASURERO C/TASPA Y PEDAL 12 LTS.                  ,ROTACION ,,,,N,N,
298,00003085,BASURERO PLASTICO 50 LTS.C TAPA                   ,ROTACION ,,,,N,N,
299,00003218,VALVULA EGR JMC CARRYING ORIGINAL                 ,ROTACION ,,,,N,,
300,00003404,BROCA SDS PLUS 8 X 160 MM TWISTER GERMANY         ,ROTACION ,,,,,,
301,00003405,BROCA SDS PLUS 10 X 160 MM TWISTER GERMANY        ,ROTACION ,,,,,,
302,00003406,FILTRO AIRE XC60 T6                               ,ROTACION ,,,,,,
303,00003407,FILTRO ACEITE                                     ,ROTACION ,,,,,,
304,00003408,CAJA HERR MET #TB139 C/BANDEJA BIG RED            ,ROTACION ,,,,,,
305,00003409,"DISCO LIJA VELCRO GR 80 5"" KLINGSPOR 8552710      ",ROTACION ,,,,,,
306,00003410,GENERADOR DIESEL TDG4000-XP 3.0KW MANUAL          ,ROTACION ,,,,,,
307,00003426,RUTA DE SALIDA 1.5MM 120X80 CM                    ,ROTACION ,,,,,,
308,00003427,INGRESO DEPOSITO RF USO OBLIGATORIO DE E.P.P      ,ROTACION ,,,,N,,
309,00003432,PIEZOMETRO N°1 DEPOSITO DE RELAVE FILTRADO        ,ROTACION ,,,,,,
310,00003438,TERRAZA N° 1 COTA INICIAL 201 COTA FINAL 208      ,ROTACION ,,,,,,
311,00003539,MURO DE EMERGENCIA  50 X 70 CM                    ,ROTACION ,,,,,,
312,00003542,SECTOR S-1 AL SECTOR S 14  50 X 70 CM             ,ROTACION ,,,,,,
313,00003555,PARE  60X60 CM                                    ,ROTACION ,,,,,,
314,00003557,ESTACIONAR ACULATADO  40X60CM                     ,ROTACION ,,,,,,
315,00003574,CEDA EL PASO  40X60 CM                            ,ROTACION ,,,,,,
316,00003577,POSTE CUAD.3 MT NEGRO 40X40X2MM                   ,ROTACION ,,,,,,
317,00003590,ESCALERA TIJERA ALUM 3.05 MT 10 PEL INCO          ,ROTACION ,,,,,,
318,00003645,PALLET ANTIDERRAME 4 TAMBORES                     ,ROTACION ,,,,,,
319,00003669,ESCALERA ARTICULADA ALUM.3X4 SECC 422300          ,ROTACION ,,,,,,
320,00003677,"CILINDRO HIDRAULICO POWER TEAM SIM ACCI 55T X 6""  ",ROTACION ,,,,,,
321,00003695,"LLAVE TORQUE 1"" RANGO DE 200-1000 FORCE           ",ROTACION ,,,,,,
322,00003700,TERMOMETRO INFRAROJO K3                           ,ROTACION ,,,,,,
323,00003703,GATA HIDRONEUMATICA 50T CP85050                   ,ROTACION ,,,,,,
324,00003721,FILTRO COMBUSTIBLE                                ,ROTACION ,,,,,,
325,00003760,"VALVULA PIE BRONCE BSP 2"" REJILLA BRONCE          ",ROTACION ,,,,,,
326,00003774,"VALVULA PIE BRONCE BSP 1"" REJILLA BRONCE          ",ROTACION ,,,,,,
327,00003776,BAT 70 AMP RKNX 110-5L  (ROCKET)                  ,ROTACION ,,,,,,
328,00003789,"BASE TORNILLO SOMAR 8"" GIRATORIA                  ",ROTACION ,,,,,,
329,00003797,"TORNILLO MECANICO 10""   TRABAJO PESADO            ",ROTACION ,,,,,,
330,00003872,"BASE GIRATORIA 10""                                ",ROTACION ,,,,,,
331,00004160,AZADON PRETUL 16 CMS.                             ,ROTACION ,,,,,,
332,00004162,ALT. M.B. SPRINTER 12V                            ,ROTACION ,,,,,,
333,00004179,BARRA B7 GV 1X600MM C/TUERCA C/GOLILLA            ,ROTACION ,,,,,,
334,00004190,NEUM. 1000 R20 CR926 16PR  WESTLAKE               ,ROTACION ,,,,,,
335,00004229,BARRA HILO 1.1/2-8 A-193 B7                       ,ROTACION ,,,,,,
336,00004237,ROLLO FILM STRETCH NEGRO 500MM                    ,ROTACION ,,,,,,
337,00004239,PARTIDOR BATERIA 500 NOMAD POWER GYS 3681640      ,ROTACION ,,,,,,
338,00004243,KIT LLAVE IMPACTO 3/4 C/ DADOS JONNESWAY 28267    ,ROTACION ,,,,,,
339,00004250,KIT LLAVE IMPACTO 1/2 C/DADOS JONNESWAY 050796    ,ROTACION ,,,,,,
340,00004256,TESTER BATERIA C/IMPRESORA GYS  3681660           ,ROTACION ,,,,,,
341,00004260,KIT CONTENCION DERRAME UNIV 35 LT SYSBEL          ,ROTACION ,,,,,,
342,00004262,PLANCHA FE A-36 1000 X 3000 X 4 MM                ,ROTACION ,,,,,,
343,00004268,KIT ARMARIO MET.600X400X250MM C/PUERTA INT        ,ROTACION ,,,,,,
344,00004272,KIT ARMARIO MET.400X300X200MM C/PUERTA INT.       ,ROTACION ,,,,,,
345,00004279,KIT ARMARIO MET.500X400X200MM C/PUERTA INT.       ,ROTACION ,,,,,,
346,00004286,PERNO HEX B7 3/4X100 NR                           ,ROTACION ,,,,,,
347,00004353,PERNO HEX B7 58X90 NR                             ,ROTACION ,,,,,,
348,00004356,PERNO HEX B75/8X85 NR                             ,ROTACION ,,,,,,
349,00004358,PERNO HEX 5/8X90 NR                               ,ROTACION ,,,,,,
350,00004362,PERNO HEX B7 1/2X65 NR                            ,ROTACION ,,,,,,
351,00004366,TALADRO DEWALT DCD771C2-B2 + 2 BAT                ,ROTACION ,,,,,,
352,00004370,MOTOBOMBA SDP 3X3 DIESEL POWER                    ,ROTACION ,,,,,,
353,00004372,CORREA C-106  OPTIBELT                            ,ROTACION ,,,,,,
354,00004374,CORREA C-106 MITSUBA                              ,ROTACION ,,,,,,
355,00004377,PINZA TOMA TIERRA 500A                            ,ROTACION ,,,,,,
356,00004433,CORTINA INACTINICA VERDE 1 8 X 2.4 MTS            ,ROTACION ,,,,,,
357,00004460,MULTIMETRO /OSCILOSCOPIO DIGITAL 1000V-10A/8MHZ-40,ROTACION ,,,,,,
358,00004462,CARGADOR/PARTIDOR BATERIA NEOSTART620             ,ROTACION ,,,,N,,
359,00004492,EXCALERA EXT.ALUM.8.53 MT AMARILLA 10619 INCO     ,ROTACION ,,,,,,
360,00004519,BASE GIRATORIA/TORNILLO #5                        ,ROTACION ,,,,,,
361,00004656,"VALV.3 VIAS TIPO L3"" NPT INOX 316                 ",ROTACION ,,,,,,
362,00006061,KIT ORING MM  1050 PZASS WURTH                    ,ROTACION ,,,,,,
363,00006063,MUEBLE 7 GAVETAS 337 HERRA.FORCE  10217R-337      ,ROTACION ,,,,,,
364,00006065,JGO.EXTRACTORES 2-3 PATAS MANUAL FORCE 66628      ,ROTACION ,,,,,,
365,00006066,KIT EMBRAGUE EBM 00019 MB SPRINTER                ,ROTACION ,,,,N,N,
366,00006067,RODAMIENTO EMBRAGUE EMB00032 MB SPRINTER          ,ROTACION ,,,,,,
367,00006068,TALADRO ATORNILLADOR 12V GSR 120 LI KIT ACC       ,ROTACION ,,,,,,
368,00006069,VALV.ANTIRRET SOPLETE OXIG 188SHTR 1013913        ,ROTACION ,,,,,,
369,00006070,VALV ANTIRRET SOPLETE GAS 188SHTL 1013914         ,ROTACION ,,,,,,
370,00006071,COMBO BRONCE 2 LBS PROTO                          ,ROTACION ,,,,,,
371,00006072,COMBO ACERO 3 LBS M/FIBR UNI                      ,ROTACION ,,,,,,
372,00006074,JUEGO MACHO  HSS  M 24X 300 JGO 3 PIEZA TOTEM     ,ROTACION ,,,,,,
373,00006083,CABLE TAC 0.75 BCO 290511                         ,ROTACION ,,,,N,N,
374,00006085,CALBLE TAC 0.75 NEGRO 290309                      ,ROTACION ,,,,,,
375,00006086,CONTACTOR S-T 65 BOB.220 VAC MITSUB 221046        ,ROTACION ,,,,,,
376,00006089,CONTACTOR S-T 50AC200V2A2B 200V MITSIB 220976     ,ROTACION ,,,,N,N,
377,00006092,RELE TERMICO TH T650KP42A 34-50 A MITSUB 222314   ,ROTACION ,,,,,,
378,00006093,RELE TERMICO TH-T65KP 43-65A MITSUB 222316        ,ROTACION ,,,,,,
379,00006099,AUTOMATICO NF 125-SV 3X125 A 30 KA MITSUB 221526  ,ROTACION ,,,,,,
380,00006101,RELOJ HORARIO DIGITAL AHC 15ALEXO/BEK             ,ROTACION ,,,,,,
381,00006104,AUTOMATICO MITSUB 1XO2AMP.C10K 218503             ,ROTACION ,,,,,,
382,00006107,AUTOMATICO MITSUB.1XO6AMP C 10KA 218507           ,ROTACION ,,,,,,
383,00006108,REPARTIDOR CABUR 4X125A 11 SALIDAS 270623         ,ROTACION ,,,,,,
384,00006109,AUTOMAT.G.ELECTRIC DMS 1X10A 6KA CURVA C          ,ROTACION ,,,,,,
385,00006113,AUTOMAT.G.ELECTRIC.DMS 1X16A 6KA CURVA C          ,ROTACION ,,,,,,
386,00006114,AUTOMAT.G.ELECTRIC DMS 1X20A 6KA CURVA C          ,ROTACION ,,,,,,
387,00006120,AUTOMAT.G.ELECTRIC.DMS 1X25A 6KA CURVA C          ,ROTACION ,,,,,,
388,00006127,REGLETA NEUTRO AZUL 7X16MM2 CABUR 270610          ,ROTACION ,,,,,,
389,00006134,CABLE COVIFLEX 6 AWG                              ,ROTACION ,,,,,,
390,00006135,CABLE CIVIFLEX 2 AWG                              ,ROTACION ,,,,,,
391,00006136,TERMINAL AMP 6AWG                                 ,ROTACION ,,,,,,
392,00006137,JGO.DADOS / PUNTAS 47PZAS. C/ DEST.AUTOM.68-736   ,ROTACION ,,,,,,
393,00006141,CAJA HERRA.TACTIX METAL 54.8 CM  321212           ,ROTACION ,,,,,,
394,00006143,"LED SMARTV 55"" 4K UHD LG                          ",ROTACION ,,,,,,
395,00006145,PISTOLA ELECT.PINTAR 600W INDURA                  ,ROTACION ,,,,,,
396,00006158,GOLILLA PLANA CALIB 1 1/2 NR  1016014             ,ROTACION ,,,,,,
397,00006159,GOLILLA PLANA CAL 1 1/8 NR                        ,ROTACION ,,,,,,
398,00006160,GOLILLA PLANA CAL 3/16 NR                         ,ROTACION ,,,,,,
399,00006161,PERNO HEX 1/2 X 2 1/2 304                         ,ROTACION ,,,,,,
400,00006164,PORTO POWER 4T 15 PZAS.TORIN  T70401              ,ROTACION ,,,,,,
401,00006173,"MANOMETRO DE GLICERINA 4"" 150 PSI 0 A 10 PSI      ",ROTACION ,,,,,,
402,00006174,ANTICORROSIVO GRIS 1/4 GL                         ,ROTACION ,,,,,,
403,00006175,"BARRA HILO 2"" X 1 MT.                             ",ROTACION ,,,,,,
404,00006176,"INGLETEADORA 10"" 1.650W MLS100 MAKITA             ",ROTACION ,,,,,,
405,00006178,ESTANQUE 910LT                                    ,ROTACION ,,,,,,
406,00006179,PINTURA OLEO SIN COST NEGRO                       ,ROTACION ,,,,,,
407,00006180,PERNO PARKER G8 5/8 X 2 1/4 NR                    ,ROTACION ,,,,,,
408,00006181,PERNO HEX 304  5/16 X 1 1/2 RT                    ,ROTACION ,,,,,,
409,00006182,PERNO HEX 304 RP 5/8 X 3 1/2  1134077             ,ROTACION ,,,,,,
410,00006186,PERNO HEX 304 3/8 X 2  RP                         ,ROTACION ,,,,,,
411,00006187,PERNO HEX G5 1 1/4 X 7 NR RP                      ,ROTACION ,,,,,,
412,00006188,PERNO HEX B7 7/8 X 5                              ,ROTACION ,,,,,,
413,00006189,LLAVE CORTE ESPIGA TONE S-62EZ                    ,ROTACION ,,,,,,
414,00006190,KIT DE DADOS (INT Y EXT) 5/8 LLAVE TONE           ,ROTACION ,,,,,,
415,00006191,KIT DE DADOS (INT Y EST) 3/4 LLAVE TONE           ,ROTACION ,,,,,,
416,00006192,KIT DE DADOS (INT Y AXT) 7/8 LLAVE TONE           ,ROTACION ,,,,,,
417,00006195,PERNO HEX G10.9 16 X 40 NR RT                     ,ROTACION ,,,,,,
418,00006196,PERNO HEX G10.9 16 X 40 P 2.0                     ,ROTACION ,,,,,,
419,00006197,PERNO HEX G10.9 24 X 100 P-3                      ,ROTACION ,,,,,,
420,00006199,BARRA HILO G2 1 X 1 P-8                           ,ROTACION ,,,,,,
421,00006200,TORN.ROSCA ZINC 8 X 1 BIN DR AB                   ,ROTACION ,,,,,,
422,00006201,TUERCA SEGURO G5 1/2 ZINC 13 HILO                 ,ROTACION ,,,,,,
423,00006202,TUERCA SEGURO 3/4 ZINC G5 10 H                    ,ROTACION ,,,,,,
424,00006203,NEU  205/70 R15 CONTINENTAL                       ,ROTACION ,,,,,,
425,00006204,TUERCA P-1.5 10 MM T-5  503233                    ,ROTACION ,,,,,,
426,00006205,TUERCA HEX. 12 MM P-1.75 T-5 PC   503242          ,ROTACION ,,,,,,
427,00006207,TUERCA HEX 20MM T-5 PC P-2.5   503257             ,ROTACION ,,,,,,
428,00006208,TUERCA HEX T-5 PC P-2.5 22MM  503260              ,ROTACION ,,,,,,
429,00006209,TUERCA HEX T-5 PC P-3 24 MM   503263              ,ROTACION ,,,,,,
430,00006210,TUERCA HEX T-5 PC P-1.25 8 MM   503224            ,ROTACION ,,,,,,
431,00006211,PERNO HEX INOX 5/16 X 1 1/2 304   157348          ,ROTACION ,,,,,,
432,00006213,"PIE METRO DIGITAL 6"" TACTIX 611615                ",ROTACION ,,,,,,
433,00006214,"DISCO PIEDRA C80K 8""X1""X1.1/4"" NORTON             ",ROTACION ,,,,,,
434,00006222,"PERNO TC 3/4X2.1/2"" A325 NR                       ",ROTACION ,,,,,,
435,00006224,BARRA HILO INOX 16 P2.0 304                       ,ROTACION ,,,,,,
436,00006226,ABRAZADERA MANG.1/2  11-19 MM  3/8 -3/4D 9993519  ,ROTACION ,,,,,,
437,00006227,"JGO.BROCA A/R 1 /16 "" A 1/2 "" 29 PZAS.  4545560   ",ROTACION ,,,,,,
438,00006229,CORTINA BAÑO TROPICAL 178 X 180 CM JUST HOME      ,ROTACION ,,,,,,
439,00006231,LIBRETA 330F BLANK- RITE IN THE RAIN  20-131      ,ROTACION ,,,,,,
440,00006235,"MARTILLO ESTWING 23 OZ. 16""                       ",ROTACION ,,,,,,
441,00006236,MARTILLO ESTWING 22 OZ CUERO                      ,ROTACION ,,,,,,
442,00006241,CARRO CARGA TRUPER 200 KGS                        ,ROTACION ,,,,,,
443,00006242,JGO. MACHOS A/C 12 X 1.00 MM  TOTEM  6251354      ,ROTACION ,,,,,,
444,00006243,JGO. MACHOS A/R 10 X 1.50 MM 3 PZAS    6251950    ,ROTACION ,,,,,,
445,00006244,JGO. MACHOS A/R 12 X 1.50 MM  6251960             ,ROTACION ,,,,,,
446,00006245,JGO. MACHOS A/R 16 X 2.00 MM 3 PZAS TOTEM 6251990 ,ROTACION ,,,,,,
447,00006248,PER HEX M24 P.3  X 70  GR 10.9                    ,ROTACION ,,,,,,
448,00006249,GOLI OLANA CAL 1 1/4 NR  (M31)                    ,ROTACION ,,,,,,
449,00006250,"GOLI PLANA CAL 1 ""  1/2  NR  (M38)                ",ROTACION ,,,,,,
450,00006251,"PER HEX  1""  1/2 X 6 G8 NR RP                     ",ROTACION ,,,,,,
451,00006252,GOLIL PLA CAL 1 3/4  NR                           ,ROTACION ,,,,,,
452,00006253,"PER HEX 1"" 3/4  X 14 4-5  G8                      ",ROTACION ,,,,,,
453,00006261,PERNO HEX G2 7/8 X 2 ZINC RP  1112146             ,ROTACION ,,,,,,
454,00006262,"CAÑERIA COBRE L GAS-AGUA 1 1/4"" X 6 M             ",ROTACION ,,,,,,
455,00006263,SET LLAVES CHICHARRA 3 UN. BAHCO                  ,ROTACION ,,,,,,
456,00006264,CUCHILLO CARTONERO METAL  REDLINE                 ,ROTACION ,,,,,,
457,00006265,PISTOLA CALAFATERA TOPEX                          ,ROTACION ,,,,,,
458,00006266,"NIVEL ALUMINIO 24"" GRIS UBERMANN                  ",ROTACION ,,,,,,
459,00006268,BALON DE GAS DESECHABLE 450GR  PROVIDUS           ,ROTACION ,,,,,,
460,00006269,"DISCO SIERRA CIRCULAR 7 1/4"" 60 DIENTES DEWALT    ",ROTACION ,,,,,,
461,00006270,JUEGO DUCHA 2 FUNCIONES MAXI STRETTO              ,ROTACION ,,,,,,
462,00006271,ESMALTE AGUA SATINADO MARFIL 1 GL CERESITA        ,ROTACION ,,,,,,
463,00006272,NEU 11R 22.5 TRACMAX 18PR MIXTO                   ,ROTACION ,,,,,,
464,00006273,NEU 11R 22.5 FIRESTONE FS567 MIXTO                ,ROTACION ,,,,,,
465,00006278,PULVERIZADOR 8 LT SX-CSB                          ,ROTACION ,,,,,,
466,00006285,PLATACHO ALBAÑIL  115X 250 X 20  ESTAMPA          ,ROTACION ,,,,,,
467,00006286,PULVERIZADOR 5 LTS WURT                           ,ROTACION ,,,,,,
468,00006287,"PIE DE METRO 6"" /150MM  STANLEY  78-201           ",ROTACION ,,,,,,
469,00006289,"EXTRACTOR CROSSMAN 2 PATAS 4"" 82-004              ",ROTACION ,,,,,,
470,00006290,"EXTRACTOR 2 PATAS 8"" CROSSMAN  82-008             ",ROTACION ,,,,,,
471,00006291,LINTERNA RECARGABLE LL736B  GLADIADOR             ,ROTACION ,,,,,,
472,00006292,PERNO HEX M30X300  P-3.5 10.9                     ,ROTACION ,,,,,,
473,00006293,LINTERNA RECARGABLE C/ ZOOM PHILCO 19LINSW122     ,ROTACION ,,,,,,
474,00006300,CAUTIN TIPO LAPIZ 15W  HALUX   4028457            ,ROTACION ,,,,,,
475,00006301,CAUTIN ELECTRICO 250W 151/2D FELDHOFF             ,ROTACION ,,,,,,
476,00006304,JGO. DEST. PRECISION  6 PZAS. FELO 3053200        ,ROTACION ,,,,,,
477,00006312,ESLINGA 2 CAPAS 100MM X 8 MT                      ,ROTACION ,,,,,,
478,00006316,PERNO HEX M30X70 P-3.5 8.8 RT                     ,ROTACION ,,,,,,
479,00006317,CANDADO ODIS 440 40MM IGUALADO                    ,ROTACION ,,,,,,
480,00006321,NEUMATICO 235/65 R17 SL369 TL WESTLAKE            ,ROTACION ,,,,,,
481,00006322,NEUM.235/65 R17 SL369 AT GOODRIDE                 ,ROTACION ,,,,,,
482,00006325,ESMERIL AN INAL 18V-10 PC (SIN BAT  NI CARGADOR)  ,ROTACION ,,,,,,
483,00006328,BATERIA PROCORE 18V 4.0 ah                        ,ROTACION ,,,,,,
484,00006329,CARGADOR BR GAL 1880 14.4-18V/220V 11909          ,ROTACION ,,,,,,
485,00006330,FAROL HIBRIDO RECARGABLE 19 LDS RAYOVAC 6591442   ,ROTACION ,,,,,,
486,00006331,TAPA ALCANTAR. HORMIGON 60X60 CM                  ,ROTACION ,,,,,,
487,00006332,TAPA ALCANTAR. HORMIGON 60X60 CM  232556          ,ROTACION ,,,,,,
488,00006333,MODULO CAMARA HORMIGON 60X60 CM                   ,ROTACION ,,,,,,
489,00006334,ESCUDRA METALICA 25 X 30                          ,ROTACION ,,,,,,
490,00006335,ESCUADRA PLANA 2                                  ,ROTACION ,,,,,,
491,00006338,JGO.EXTRACTORES 300MM JONNESWAY  AE310144         ,ROTACION ,,,,,,
492,00006344,INTERRUPTOR TRIP.INT 3X40A C6KA  403620           ,ROTACION ,,,,,,
493,00006345,INTERRUPTOR INT 3X50A C 6KA LEX 3   403621        ,ROTACION ,,,,,,
494,00006346,INTERRUPTOR TRIP. INT 3X63A C 6KA LEX3  403622    ,ROTACION ,,,,,,
495,00006347,ESMALTE ALTO TRAFICO AZUL RAL5010 (TINETA)        ,ROTACION ,,,,,,
496,00006348,AUTOMATICO MONOP.RX3 1P C25 6000A DISYUNTOR       ,ROTACION ,,,,,,
497,00006349,ESMALTE ALTO TRAF AMARILLO TINETA SHERWIN         ,ROTACION ,,,,,,
498,00006350,BORNE CONEXION RIEL DC16 2.5/16MM2 GRIS BIRIEL    ,ROTACION ,,,,,,
499,00006351,BORNE CONEXION RIEL DC6 0.5/LMM2 GRIS BIRIEL      ,ROTACION ,,,,,,
500,00006352,CAJA A-11 C/TAPA ZINC 100X100X65MM EKOLINE        ,ROTACION ,,,,,,
501,00006353,CAJA B-22 C/TAPA ZINC 200X200X100MM EKOLINE       ,ROTACION ,,,,,,
502,00006355,CONTACTOR S-T10AC200VIA BOB200VCA                 ,ROTACION ,,,,,,
503,00006356,CONTACTOR S-T12 AC 200 VIA 1B                     ,ROTACION ,,,,,,
504,00006357,CONTACTOR S-T20A 200VCA                           ,ROTACION ,,,,,,
505,00006359,CONTACTOR S-T25AC  200VCA                         ,ROTACION ,,,,,,
506,00006360,CONTACTOR S-T35 AC  200 VCA                       ,ROTACION ,,,,,,
507,00006361,CONTACTOR S -T50 BOB 200 VCA                      ,ROTACION ,,,,,,
508,00006362,CONTACTOR S-T65 AC BOB 200 VCA                    ,ROTACION ,,,,,,
509,00006363,CONTACTOR S-T 80  BOB 220 VCA                     ,ROTACION ,,,,,,
510,00006364,CONTACTOR S-T95 BOB 220 VCA                       ,ROTACION ,,,,,,
511,00006366,COPLA EMT 25 MM EKOLINE                           ,ROTACION ,,,,,,
512,00006367,ENCHUFE HEMBRA VOLANTE 2P+T16AMP 220V EKOLINE     ,ROTACION ,,,,,,
513,00006368,ENCHUFE TRIPLE 2P+T N/G                           ,ROTACION ,,,,,,
514,00006369,MACHO VOLANTE 2P+T 10 AMP GRIS                    ,ROTACION ,,,,,,
515,00006372,TAPA CIEGA PVC RECT.ALFAPLAS                      ,ROTACION ,,,,,,
516,00006373,TERMINAL CU ESTAÑO 4/0 AWG EKOLINE                ,ROTACION ,,,,,,
517,00006374,TERMINAL CU ESTAÑO 3/0 AWG EKOLINE                ,ROTACION ,,,,,,
518,00006376,ATORNILL 18V GSR 18V-EC TE (SIN BAT-CARGADOR)     ,ROTACION ,,,,,,
519,00006377,CARGADOR GAL 18V-20BR                             ,ROTACION ,,,,,,
520,00006379,TERMINAL CU ESTANADO 4/0 AWG EKOLINE              ,ROTACION ,,,,,,
521,00006380,CONDUIT 25MM EMT NO ROSCABLE EKOLINE              ,ROTACION ,,,,,,
522,00006381,CONDUIT 32MM EMT NO ROSCABLE EKOLINE              ,ROTACION ,,,,,,
523,00006384,LUZ PILOTO LED VERDE 22MM 220V EKOLINE            ,ROTACION ,,,,,,
524,00006387,CABLE AUTOMATRIZ 16 AWG NEGRO EKOLINE             ,ROTACION ,,,,,,
525,00006388,CABLE AUTOMOTRIZ 16 AWG BLANCO EKOLINE            ,ROTACION ,,,,,,
526,00006389,SILLA EJECUTIVA 102X64X60 CM NEGRO                ,ROTACION ,,,,,,
527,00006390,CONTENEDOR RECICLAJE VERDE 45 LT WENCO  6437826   ,ROTACION ,,,,,,
528,00006392,ANGULO LAMINADO 40X40X3MM 6MT                     ,ROTACION ,,,,,,
529,00006396,"PERNO HEX G-2 3/4"" X 5"" ZINC NC                   ",ROTACION ,,,,,,
530,00006398,PERNO HEX 1X3 A325 NR                             ,ROTACION ,,,,,,
531,00006399,ESLINGA PLANA 4 CAPAS 3MT                         ,ROTACION ,,,,,,
532,00006400,ESLINGA PLANA 4 CAPAS X 2 MT                      ,ROTACION ,,,,,,
533,00006401,LLAVE PUNTA CORONA C/ CHICHARRA 10 MM KRAFT       ,ROTACION ,,,,,,
534,00006402,LLAVE PUNTA CORONA C/CHICHARRA 13MM KRAFT         ,ROTACION ,,,,,,
535,00006403,LLVE PUNTA CORONA C/CHICHARRA 16MM KRAFT          ,ROTACION ,,,,,,
536,00006408,JGO.LLAVE PTA.CORONA 8-22 MM  12 PZAZS FORCE 5123 ,ROTACION ,,,,,,
537,00006412,CADENA ESL CORTO 3/4 G8                           ,ROTACION ,,,,,,
538,00006413,PARTIDOOR PRO STARD 12V-24V TELWIN                ,ROTACION ,,,,,,
539,00006416,MALLA GALV. 1G CIERRO 3.00 X 1.85 M               ,ROTACION ,,,,,,
540,00006417,ARRIENDO GENERADOR 300 KVA 2 SEMANAS              ,ROTACION ,,,,,,
541,00006419,TUBERIA HDPE PE100 32MM PN16                      ,ROTACION ,,,,,,
542,00006420,TUBERIA HDPE PE100 25MM PN16                      ,ROTACION ,,,,,,
543,00006422,LLAVE IMPACTO 3/4 18V MAKITA DTW1001RMJ           ,ROTACION ,,,,N,,
544,00006425,ELECTRODO 19-9 3/32 2.4MM  5KG INDURA             ,ROTACION ,,,,,,
545,00006426,CREMALLERA DE DIRECCION                           ,ROTACION ,,,,,,
546,00006427,KIT MICA POLICARBONATO MASCARA FOTOSENCIBLE       ,ROTACION ,,,,,,
547,00006431,CARPETA BANOTADOR DOBLE AZUL DOBLE LAVORO         ,ROTACION ,,,,,,
548,00006437,CANDADO BISON AMERICAN LOCK VERDE                 ,ROTACION ,,,,,,
549,00006439,MALLA GRATING ARS-4 970 X 6 MTS                   ,ROTACION ,,,,,,
550,00006445,ESLINGA SINTETICA 3 CAPAS 75MM X 4 MT             ,ROTACION ,,,,,,
551,00006446,BATEA MEZCLADORA 35 LT PLASMET                    ,ROTACION ,,,,,,
552,00006452,VALV.COMPENSADORA FRENO NAVARA                    ,ROTACION ,,,,,,
553,00006453,"TORNILLO AUTOP. GOL NEOP. 1/4 X 1 1/2"" ZINC       ",ROTACION ,,,,,,
554,00006454, TOLDO AZUL 3X3  C/m                              ,ROTACION ,,,,,,
555,00006458,GALON  IPONLAC COLOR VERDE PREP GR2               ,ROTACION ,,,,,,
556,00006459,GALON IPONLAC COLOR PREP GR1 GRIS                 ,ROTACION ,,,,,,
557,00006460,"PERNO HEX INOX 304 1/2X4.1/2""                     ",ROTACION ,,,,,,
558,00006461,"PERNO HEX INOX 304 3/4 X 2""                       ",ROTACION ,,,,,,
