Sucursal  : 0005 BARRIO INDUSTRIAL 00000001 dias compras : 10

Codigo,Cod.Proveedor,Descripcion Producto,familia,linea,Inventario,Rotacion,Dia ventas,Ventas,Stock Actual,stock Minimo,Stock Seguridad,Stock Maximo,Ventas Proyectadas,Pendientes en O/C.,Sugerida a Comprar,Precio Lista Proveedor,Total Compra,Proveedor,Proveedor Ultima compra,Fecha Ultima compra,Valor ultima compra,Fecha Ulima Venta,Valor ult.Venta
00089411,,TORNILLO MEC 6" CH                                ,IMPORTACION,CHINA 2,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,VILLAR HNOS.S.A.,21 CENTURY COLUMNUS ,20181013,14940,20200821,17935
00089412,,TORNILLO MEC 8" CH                                ,IMPORTACION,CHINA ,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,VILLAR HNOS.S.A.,21 CENTURY COLUMNUS ,20181013,21765,20200915,36580
00089413,,TORNILLO MEC 10" CH                               ,IMPORTACION,CHINA ,S,SIN ROTACION,180,1,0,1,.25,1.25,0,0,1,0,0,VILLAR HNOS.S.A.,21 CENTURY COLUMNUS ,20181013,38533,20200115,49817
00089414,,POWERADE AZUL 600 CC                              ,VARIOS ,BEBIDAS,S,SIN ROTACION,180,0,34,0,0,0,.2,0,0,562,0,COMERCIAL ALESSANDRI SPA,COMERCIAL ALESSANDRI SPA,20230119,562,20230118,1168
00089417,,BOMBA ENGRASE 500CC CH                            ,HERR.OTRAS MARCAS,PATOS Y BOMBAS,N,SIN ROTACION,180,0,1,0,0,0,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,21 CENTURY COLUMNUS ,20181012,2906,20210526,13109
00089418,,BOMBA ENGRASE 600CC CH                            ,HERR.OTRAS MARCAS,PATOS Y BOMBAS,N,SIN ROTACION,180,5,0,1,.25,1.25,0,0,1,0,0,COMERCIAL ALESSANDRI SPA,,20181012,5153,20211211,10311
00089422,,RECOGEDOR DE TUERCA SY-XLG0001                    ,IMPORTACION,CHINA ,N,SIN ROTACION,180,0,1,0,0,0,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,21 CENTURY COLUMNUS ,20181106,2600,20191217,3933
00089423,,BOMBA TRASVASIJE ALUMINIO CV-5                    ,HERR.OTRAS MARCAS,PATOS Y BOMBAS,S,SIN ROTACION,180,1,5,1,.25,1.25,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,21 CENTURY COLUMNUS ,20181012,7911,20220124,15824
00089431,,GUANTE CONDUCTOR SPARCO SY-GZST0001               ,IMPORTACION,CHINA ,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,21 CENTURY COLUMNUS ,20181018,18859,20220414,27647
00089432,,CINTA PELIGRO AMARILLO NMB-17                     ,IMPORTACION,CHINA 2,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,,20181012,2757,20220718,5521
00089433,,MASCARA SOLDAR FOTOSENCIBLE CALAVERA NMB-19       ,IMPORTACION,CHINA ,S,SIN ROTACION,180,0,1,0,0,0,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,,20181009,8250,20211008,13750
00089434,,MASCARA SOLDAR FOTOSENCIBLE AGUILA NMB-20         ,IMPORTACION,CHINA ,S,SIN ROTACION,180,2,0,1,.25,1.25,0,0,1,0,0,COMERCIAL ALESSANDRI SPA,,20181009,8250,20211028,25126
00089435,,CABALLETE MEC 3 TON PAR                           ,HERR.OTRAS MARCAS,GATAS Y CABALLETES,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,,20220517,27647,20221108,46084
00089436,,CABALLETE MEC 6 TON NMB-22-AS2                    ,HERR.OTRAS MARCAS,GATAS Y CABALLETES,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,,20181012,11458,20201020,20632
00089437,,TOALLA AZUL 40X60 CM SY-MJ0010B                   ,IMPORTACION,CHINA ,S,ALTA,180,35,7,1.36,.34,1.7,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,,20181029,232,20210723,832
00089438,,MOCHILA TAKATA SYGZB0001                          ,IMPORTACION,CHINA ,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,,20181029,14513,20220328,25042
00089439,,PORTA BICICLETA SY-ZXCJ0001                       ,IMPORTACION,CHINA ,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,21 CENTURY COLUMNUS ,20181024,15237,20200218,31000
00089440,,DECO AUTO CALAVERA SY-GZPJ0282B                   ,IMPORTACION,CHINA ,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,,20181029,2321,20221117,3353
00089441,,PISTOLA PETROLEAR CH SY-QXQ0005                   ,IMPORTACION,CHINA ,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,,20181029,2470,20210318,4447
00089442,,CARGADOR BAT 6-12V 8AMP SY-CDJ0008                ,IMPORTACION,CHINA ,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,21 CENTURY COLUMNUS ,20181128,6091,20200221,13101
00089443,,ESPEJO CAMION SY-HSJZ0263                         ,IMPORTACION,CHINA ,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,,20181026,2172,20220225,4345
00089446,,AMARRA PLASTICA 300X7.6 NEGRA                     ,ACCESORIOS,AMARRA PLAST,S,SIN ROTACION,180,100,0,3.89,.97,4.86,0,0,3,0,0,COMERCIAL ALESSANDRI SPA,IMPORTADORA ALSACIA SPA,20220527,42,20230112,126
00089448,,MU ECO SPIDER MAN SY-CDW0001                      ,IMPORTACION,CHINA ,S,SIN ROTACION,180,4,6,1,.25,1.25,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,,20181031,3770,20220825,4193
00089449,,JUEGO PISO GOMA PS-A3 TRD                         ,IMPORTACION,CHINA ,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,21 CENTURY COLUMNUS ,20181006,5803,20200519,10452
00089450,,JUEGO GOMA TRD PS-A7                              ,IMPORTACION,CHINA ,S,SIN ROTACION,180,0,7,0,0,0,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,21 CENTURY COLUMNUS ,20181006,5803,20200102,11613
00089451,,JUEGO GOMA PISO F1 PS-A9                          ,IMPORTACION,CHINA ,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,21 CENTURY COLUMNUS ,20181006,5803,20200403,11329
00089452,,JUEGO GOMA PISO MOMO PS-A11                       ,IMPORTACION,CHINA ,N,SIN ROTACION,180,0,3,0,0,0,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,21 CENTURY COLUMNUS ,20181006,5803,20190503,10452
00089453,,JUEGO GOMA PISO MOMO NEGRO PS-A13                 ,IMPORTACION,CHINA ,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,,20181006,5803,20200314,12588
00089454,,JUEGO GOMA PISO MONSTER PS-A15                    ,IMPORTACION,CHINA ,S,SIN ROTACION,180,0,3,0,0,0,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,21 CENTURY COLUMNUS ,20181006,5803,20200506,11329
00089479,,FILTRO POLEN MAHINDRA SCORPIO 2.2/2.5 10/         ,FILTROS,VARIOS,S,SIN ROTACION,180,1,0,1,.25,1.25,0,0,1,0,0,COMERCIAL ALESSANDRI SPA,,20210205,13820,20210205,18434
00089498,,BROCA HSS FRESADA 8.00 MM                         ,HERR.OTRAS MARCAS,BROCAS,S,SIN ROTACION,0,0,1,0,0,0,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,INVERSIONES COLLINS Y COLLINS LTDA.,20181002,1284,20190222,2143
00089508,,FAROL LED RANDON 12V 24V IZQUIERDO                ,FAROLES,FOCOS LED ,N,SIN ROTACION,180,0,1,0,0,0,0,1,0,0,0,COMERCIAL ALESSANDRI SPA,IMP.DE REPUESTOS BRASIL LTDA.,20200115,21500,20191223,27030
00089509,,FAROL LED RANDON 12V 24V 5" DERECHO               ,FAROLES,LATERAL LED,N,SIN ROTACION,180,0,1,0,0,0,0,1,0,0,0,COMERCIAL ALESSANDRI SPA,IMP.DE REPUESTOS BRASIL LTDA.,20200115,21500,20220321,33613
00089526,,MARTILLO CARPINTERO 16 OZ M/FIBRA KENDO           ,HERR.OTRAS MARCAS,MARTILLOS,S,SIN ROTACION,180,1,0,1,.25,1.25,0,0,1,0,0,COMERCIAL ALESSANDRI SPA,FERRETERIA LAS DOS ESTRELLAS S.A.,20190111,3075,20191231,4307
00089533,,COMPRESOR 3HP 200 LT UYU CMP200U                  ,IMPORTACION,UYUSTOOLS,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,,20210923,427064,20220726,552119
00089538,,ESCUADRA CARPINTERO 10 EC-10 TRUPER               ,TRUPER,ESCUADRAS,S,SIN ROTACION,0,0,0,0,0,0,.3,0,0,0,0,COMERCIAL ALESSANDRI SPA,,20221006,3813,20230124,5725
00089539,,ESCUADRA CARPINTERO 12 EC-12 TRUPER               ,TRUPER,ESCUADRAS,S,SIN ROTACION,0,0,6,1,.25,1.25,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,,20221006,4041,20221226,6739
00089541,,FUMIGADOR 5LTS FUT-5 TRUPER                       ,TRUPER,PULVERIZADOR,S,SIN ROTACION,0,0,1,0,0,0,.1,0,0,0,0,COMERCIAL ALESSANDRI SPA,,20220318,12635,20221114,21059
00089542,,FUMIGADOR 7LTS FUT-7 TRUPER                       ,TRUPER,PULVERIZADOR,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,,20220318,15115,20200321,11403
00089548,,EXTRACTOR DE PERNOS 5PS TRUPER EXT-5              ,TRUPER,EXTRACTORES,S,SIN ROTACION,0,0,3,3,.75,3.75,.8,4,0,0,0,COMERCIAL ALESSANDRI SPA,IMPORTADORA AGROFOR S.A.,20220818,2599,20230130,4454
00089630,,GUANTE NYLON RECUBIERTO NMB                       ,IMPORTACION,CHINA 2,S,ALTA,180,125,0,4.86,1.22,6.08,0,0,4,0,0,COMERCIAL ALESSANDRI SPA,,20181010,583,20230130,832
00089641,,DADO IMPACTO #3/4 X 1/2 FORCE                     ,FORCE,DADOS IMPACTO,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,VILLAR HNOS.S.A.,20181026,2973,20181026,3569
00089646,,LLAVE PUNTA CORONA C/CHICHARRA 14MM               ,FORCE,LLAVE CHICHARRA,S,SIN ROTACION,0,0,3,0,0,0,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,,20221213,8066,20230126,13445
00089694,,FAROL TROCHA 26 LED AMBAR 12/24V                  ,ROTACION ,MINIMA,S,SIN ROTACION,180,0,9,0,0,0,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,EDUARDO CRISTHIAN FERRI MASCIO,20201223,1990,20230127,3319
00089695,,FAROL TROCA 26 LED ROJO 12/24V                    ,ROTACION ,MINIMA,S,SIN ROTACION,180,0,3,0,0,0,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,EDUARDO CRISTHIAN FERRI MASCIO,20210331,2390,20221125,3513
00089700,,LLAVE MANDRIL 5/8 16MM HARVEST                    ,HERR.OTRAS MARCAS,BROCAS,N,SIN ROTACION,0,0,0,1,.25,1.25,0,9,0,0,0,COMERCIAL ALESSANDRI SPA,VILLAR HNOS.S.A.,20190718,312,20191003,521
00089701,,LLAVE MANDRIL 3/8 10 MM                           ,HERR.OTRAS MARCAS,BROCAS,S,SIN ROTACION,0,0,0,1,.25,1.25,0,0,1,0,0,COMERCIAL ALESSANDRI SPA,VILLAR HNOS.S.A.,20181018,2290,20190816,3441
00089703,,LIMA REGULAR TAPER 8                              ,HERR.OTRAS MARCAS,LIMAS,N,SIN ROTACION,180,0,3,0,0,0,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,VILLAR HNOS.S.A.,20181018,1402,20190201,2345
00089704,,LIMA REGULAR TAPER 10"                            ,HERR.OTRAS MARCAS,LIMAS,S,SIN ROTACION,180,0,2,0,0,0,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,VILLAR HNOS.S.A.,20181018,2520,20220913,3782
00089705,,BROCA HSS A/R 24.0 MM                             ,HERR.OTRAS MARCAS,BROCAS,N,SIN ROTACION,0,0,1,1,.25,1.25,0,0,0,0,0,COMERCIAL ALESSANDRI SPA,VILLAR HNOS.S.A.,20210204,21509,20220708,32264
00089742,,TECLE CADENA 3.0 TON X 3 MTS MOD622               ,HERR.OTRAS MARCAS,TECLES,N,SIN ROTACION,180,0,0,0,0,0,.3,0,0,115902,34771,COMERCIAL E IND ITAKA SPA,COMERCIAL E IND ITAKA SPA,20230123,115902,20230125,139138
00089769,,SOLDADURA 6011 3/32 M&H KILO                      ,SOLDADURAS,6011,N,SIN ROTACION,180,0,43.55,0,0,0,6.6,0,0,0,0,COMERCIAL E IND ITAKA SPA,SOC.COMERCIAL SOLCOMER LTDA.,20230123,3953,20230127,6557
00089770,,SOLDADURA 6011 1/8 M&H KILO                       ,SOLDADURAS,6011,N,SIN ROTACION,180,0,53,0,0,0,2.7,0,0,0,0,COMERCIAL E IND ITAKA SPA,SOC.COMERCIAL SOLCOMER LTDA.,20230123,3953,20230127,6832
00089853,,FLEXIBLE ESCAPE 51X165 TUES165                    ,IMPORTACION,YUNDA,N,SIN ROTACION,180,0,3,0,0,0,.1,0,0,0,0,COMERCIAL E IND ITAKA SPA,IMP YUNDA LTDA,20211124,8100,20230120,13504
00089872,,CU 22032 FILTRO POLEN TOY HILUX 2.4 2.8 16/ GUN 12,FILTROS,POLEN,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,COMERCIAL E IND ITAKA SPA,,20221110,1632,20230110,3546
00089874,,TOALLA NOVA BIOPAPER 250MTS PACK 2                ,ROTACION ,MINIMA,N,SIN ROTACION,180,0,9,0,0,0,0,0,0,0,0,COMERCIAL E IND ITAKA SPA,,20200819,13900,,
00089883,,BROCA ESCALONADA 4-20 MM KRAFT 8 MM               ,HERR.OTRAS MARCAS,BROCAS,N,SIN ROTACION,0,0,3,1,.25,1.25,.6,0,0,0,0,COMERCIAL E IND ITAKA SPA,FERRETERIA LAS DOS ESTRELLAS S.A.,20221020,14407,20221230,25434
00089884,,BROCA ESCALONADA 4-30 MM KRAFT 10 MM              ,HERR.OTRAS MARCAS,BROCAS,N,SIN ROTACION,0,0,4,1,.25,1.25,.2,0,0,0,0,COMERCIAL E IND ITAKA SPA,FERRETERIA LAS DOS ESTRELLAS S.A.,20221020,31894,20230124,47844
00089885,,NUTO H 46 19 LT                                   ,LUBRICANTE ,VARIOS,S,SIN ROTACION,180,1,0,1,.25,1.25,0,0,1,0,0,COMERCIAL E IND ITAKA SPA,,20210417,20223,20210728,29345
00089916,,SPRAY GALVANIZADO EN FRIO                         ,PINTURAS,SPRAY,S,ALTA,180,43,48,1.67,.42,2.09,7.3,60,0,5015,0,CODELPA CHILE S.A,CODELPA CHILE S.A,20230127,5015,20230123,8403
00089975,,NIPLE 4-4FJX                                      ,ROTACION ,MINIMA,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,SERVICIOS INDUSTRIALES LTDA,20181123,585,20220323,1513
00090041,,EMPAQ CULATA SUZUKI ALTO 06-13 800                ,SUZUKI,EMP CULATA,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,MANNHEIM Spa,20200212,4565,20201203,7672
00090056,,SOPLETE 160 MANUAL GAS                            ,ROTACION ,MINIMA,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,,20210908,8579,20220209,13445
00090107,,BATERIA BL1830B 18V 3.0A 197600-6 MAKITA          ,MAKITA,BATERIAS,N,SIN ROTACION,0,0,0,0,0,0,.2,0,0,0,0,CODELPA CHILE S.A,,20220603,38300,20230117,45978
00090136,,AMARRA PLASTICA 550X8.0 NEGRA                     ,ACCESORIOS,AMARRA PLAST,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,,20211231,124,20221004,210
00090137,,PALA BASURA NEGRA                                 ,HERR.OTRAS MARCAS,PALAS,N,SIN ROTACION,180,0,7,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,,20220107,1310,20220606,2185
00090199,,MULTIPLICADOR TORQUE 1:58 TRX310                  ,HERR.OTRAS MARCAS,TORQUE,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,,20220208,44660,20221006,74437
00090210,,EXTINTOR PQS 10 KG 90%                            ,ART. SEGURIDAD VEHICULO,EXTINTOR,N,SIN ROTACION,180,0,2,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,,20211221,34500,,
00090235,,DADO HEX IMPACTO # 3/4 58 MM                      ,HERR.OTRAS MARCAS,DADOS VARIOS,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,,20220128,15883,20220203,19067
00090264,,LLAVE RUEDA TONGO 38X41MM                         ,FORCE,LLAVE TONGO,S,SIN ROTACION,0,0,3,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,,20221013,13428,20221114,22387
00090267,,PERNO HEX 1X4 UNC G5 65MM HILO                    ,ROTACION ,MINIMA,N,SIN ROTACION,180,0,9,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,,,0,,
00090274,,ESCOBILLON MULTIUSO CLORINDA                      ,ROTACION ,MINIMA,N,SIN ROTACION,180,0,1,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,,20210407,1360,20230119,1633
00090368,,KIT HIDROARENADO NILFISCK-WSB                     ,KARCHER,KIT,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,NILFISK S.A.,20190215,83427,20190218,100152
00090391,,CILINDRO FRENO NISSAN PATHFINDER 3.3 D22 LH/RH    ,NISSAN,CILINDRO,N,SIN ROTACION,180,0,1,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,MANNHEIM Spa,20181130,10358,,
00090397,,HEAVY DUTY ANTI-SEIZE 510 GRS LOCTITE             ,LOCTITE,INDUSTRIAL,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,CODELPA CHILE S.A,HENKEL CHILE LIMITADA,20190409,17162,20190422,16230
00090418,,SIERRA COPA 22 MM STARRET  (30-05-07)             ,HERR.OTRAS MARCAS,SIERRAS COPA,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,7142,0,FERRETERIA LAS DOS ESTRELLAS S.A.,FERRETERIA LAS DOS ESTRELLAS S.A.,20230111,7142,20230111,8574
00090422,,SIERRA COPA 25 MM STARRET (30-05-09)              ,HERR.OTRAS MARCAS,SIERRAS COPA,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,7559,0,FERRETERIA LAS DOS ESTRELLAS S.A.,FERRETERIA LAS DOS ESTRELLAS S.A.,20230111,7559,20230111,9075
00090441,,ROLLO ZUNCHO METALICO 1/2X 0.51 X45KIX900MTS      ,HERR.OTRAS MARCAS,ENZUNCHADORAS,N,SIN ROTACION,180,0,5,0,0,0,.2,0,0,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,,20221130,148500,20230126,178271
00090472,,SELLOS ZUNCHO PLASTICO 1/2  10K                   ,HERR.OTRAS MARCAS,ENZUNCHADORAS,N,SIN ROTACION,180,0,3,0,0,0,.2,0,0,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,,20221214,40500,20221227,64840
00090491,,LOCTITE MAXI SPRAY COAT 340 GRA                   ,LOCTITE,INDUSTRIAL,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,HENKEL CHILE LIMITADA,20190115,9988,20190121,11991
00090519,,FAROL PATENTE 12-24V NE                           ,ROTACION ,MINIMA,N,SIN ROTACION,180,7,40,1,.25,1.25,0,0,0,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,IMP.DE REPUESTOS BRASIL LTDA.,20221212,2190,20220707,4487
00090545,,ALARGADOR CARRETE 30 MTS                          ,HERR.OTRAS MARCAS,ELECTRICO,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,PROVEEDORES VARIOS,20200923,34961,20220719,40804
00090574,,PACK 12 PARES GUANTES NYLON NMB                   ,IMPORTACION,CHINA ,S,ALTA,180,28,1,1.09,.27,1.36,0,0,0,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,,20201019,4992,20220503,8319
00090577,,ADAPTADOR IMPACTO 1'' X 3/4 CROSSMAN              ,ROTACION ,MINIMA,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,,20190108,10377,20220413,1
00090583,,ALICATE MINI CORTE 4" STANLEY 84-124              ,STANLEY,ALICATES,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,,20211201,5378,20190108,4966
00090596,,LLAVE PUNTA CORONA 3/4 CROSSMAN                   ,ROTACION ,MINIMA,N,SIN ROTACION,180,0,20,0,0,0,0,0,0,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,FERRETERIA LAS DOS ESTRELLAS S.A.,20190105,3056,,
00090618,,LLAVE CADENAP/CA ERIA DE 8" SMART TOOLS           ,SMART TOOLS,SACA FILTROS,S,SIN ROTACION,0,0,1,1,.25,1.25,0,0,0,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,,20220209,70097,20220831,103983
00090630,,ASPIRADORA-ENCERADORA FP 303 KARCHER-1.056-820.0  ,KARCHER,ASPIRADORAS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,KARCHER CHILE SPA.,20200225,144952,20200229,105218
00090632,,CANDADO N 40 SERIE 900                            ,HERR.OTRAS MARCAS,CANDADOS,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,ODIS SPA,20190115,13989,,
00090633,,CANDADO N 50 SERIE 900                            ,HERR.OTRAS MARCAS,CANDADOS,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,ODIS SPA,20190115,19957,,
00090640,,BOLSA BASURA 110X120 OSO                          ,ASEO,BOLSAS,N,SIN ROTACION,180,0,91,0,0,0,0,0,0,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,,20210128,1968,20221114,2791
00090667,,PALA CUADRADA PCY-P M/MADERA TRUPER               ,TRUPER,PALAS,S,SIN ROTACION,0,0,0,2,.5,2.5,0,0,2,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,,20220305,7609,20220927,15008
00090674,,SILICONA CREMA 250 GRS                            ,PROD QUIMICOS,UNITECNICA - FENIX,N,SIN ROTACION,0,0,3,1,.25,1.25,0,0,0,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,,20190822,748,20220610,1361
00090676,,FILTRO DECANTADOR 35014 NP300/GUN                 ,FILTROS,VARIOS,S,SIN ROTACION,180,0,1,0,0,0,0,0,0,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,IMPORTADORA ALSACIA SPA,20220616,3798,20221229,12311
00090681,,DADO HEX IMPACTO # 3/4  41MM CROSSMAN             ,HERR.OTRAS MARCAS,DADOS VARIOS,S,SIN ROTACION,180,0,1,0,0,0,0,0,0,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,FERRETERIA LAS DOS ESTRELLAS S.A.,20190121,7516,,
00090688,,BAT MAC MF-4DLT-1550                              ,BATERIA,MAC,S,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,,20190327,71900,20200305,107856
00090730,,TAPA BENCINA TOYOTA UNIV 10817                    ,ROTACION ,MINIMA,S,SIN ROTACION,180,0,3,0,0,0,0,5,0,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,,20210517,990,20220920,1824
00090739,,KIT SOPLETE PROF 400F                             ,ROTACION ,MINIMA,N,SIN ROTACION,180,1,0,1,.25,1.25,0,0,1,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,ACETOGEN,20200217,8753,20200615,14143
00090745,,ASPIRADORA WD 3 EU-I KARCHER (1 629-800.0)        ,KARCHER,ASPIRADORAS,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,KARCHER CHILE SPA.,20210203,68061,20210730,81706
00090785,,TAPA RAD DAIHATSU LUV 14LB                        ,ACCESORIOS,TAPA RADIADOR,N,SIN ROTACION,180,2,6,1,.25,1.25,0,0,0,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,,20211106,596,20230201,1092
00090789,,DADO IMPACTO 3 1/8" [] 1" FORCE                   ,FORCE,DADOS IMPACTO,S,SIN ROTACION,0,0,0,0,0,0,0,0,0,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,VILLAR HNOS.S.A.,20190201,31962,20190201,38370
00090792,,PEGATANKE 44 CC EPOXI                             ,PROD QUIMICOS,PEGATANKE,S,SIN ROTACION,0,0,11,10,2.5,12.5,2.8,0,1,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,,20221215,20800,20230131,8672
00090821,,CAMARA 12 X 16.5                                  ,ROTACION ,MINIMA,N,SIN ROTACION,180,1,0,1,.25,1.25,0,0,1,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,SALFA RENT ,20210309,12772,20210311,15333
00090850,,SHAMPOO Y CERA BULLSONE WARTERLESS                ,ART. ASEO ,OTROS,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,IMP.DE REPUESTOS BRASIL LTDA.,20190206,3990,20200116,5990
00090851,,SHAMPOO ESPUMA 550ML BULLSONE                     ,ART. ASEO ,OTROS,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,IMP.DE REPUESTOS BRASIL LTDA.,20190206,2490,20200926,4151
00090852,,LIMPIADOR MULTIPROPOSITO 550ML BULLSONE           ,ROTACION ,MINIMA,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,IMP.DE REPUESTOS BRASIL LTDA.,20190403,1990,20210128,2987
00090853,,LIMPIADOR LLANTAS 600 ML BULLSONE                 ,ROTACION ,MINIMA,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,IMP.DE REPUESTOS BRASIL LTDA.,20190206,1990,20201020,3153
00090854,,LIMPIADOR Y ABROLANTA NEUMATICO BULLSONE          ,ROTACION ,MINIMA,N,SIN ROTACION,180,0,0,0,0,0,0,0,0,0,0,FERRETERIA LAS DOS ESTRELLAS S.A.,IMP.DE REPUESTOS BRASIL LTDA.,20190206,2490,20201105,2989
