,Codigo,Descripcion,Fecha Compra,Fecha Venta,Inv Bodega,Inv Matriz,Inv Serena,Inv Industrial
4022,00204459,FAROL TRAS DER SWIFT 2016                                                                           ,,,,,,
4023,00204460,TERMINALES                                                                                          ,,,,,,
4024,00204461,FAROL TRAS                                                                                          ,,,,,,
4025,00204462,EMPAQUETADURA MOTOR CIVIC                                                                           ,,,,,,
4026,00204463,JUEGO PASTILLA                                                                                      ,,,,,,
4027,00204464,REP SUZUKI                                                                                          ,,,,,,
4028,00204465,AMORT DEL SPARK IZ                                                                                  ,,,,,N,
4029,00204466,AMORT DEL SPARK DR                                                                                  ,,,,,N,
4030,00204467,FAROL TRAS                                                                                          ,,,,,,
4031,00204468,BIELETA BARRA ESTABILIZADORA                                                                        ,,22/04/2019,,,N,
4032,00204469,PERNO                                                                                               ,,12/04/2019,,N,,
4033,00204470,FAROL TRAS RH TOYOTA                                                                                ,,,,,,
4034,00204471,FAROL TRASERO DERECHO                                                                               ,,,,,,
4035,00204472,ANILLOS 3K                                                                                          ,,,,,,
4036,00204473,BANCADA 3K                                                                                          ,,,,,,
4037,00204474,M BIELA 3K                                                                                          ,,,,,,
4038,00204475,KIT EMP MOTOR 3K                                                                                    ,,,,,,
4039,00204476,REP PEUG 307                                                                                        ,,,,,,
4040,00204477,FAROL LATERAL TAPABARRO 206                                                                         ,,,,,,
4041,00204478,RADIADOR MONTANA 1.8                                                                                ,,,,,,
4042,00204479,PLACA DIODO                                                                                         ,,,,N,,
4043,00204480,AMORT TRAS CHEROKEE GAS                                                                             ,,,,,,
4044,00204482,ANILLO                                                                                              ,,,,N,,
4045,00204483,CORREA DIST L200                                                                                    ,,,,,,
4046,00204484,FAROL TRASERO DR KIA RIO 5                                                                          ,,,,,N,
4047,00204485,DISC FREN 205                                                                                       ,,,,,,
4048,00204486,PASTILL FREN 205                                                                                    ,,,,,,
4049,00204487,ROD DEL 205                                                                                         ,,,,,,
4050,00204488,CORREA DISTR MAZDA 626                                                                              ,,,,,,
4051,00204489,TENSOR DISTRIBUCION                                                                                 ,,,,,,
4052,00204490,MANILLA DR EXT ACCENT 1.4 2008                                                                      ,,,,,,
4053,00204491,PRENSA 306                                                                                          ,,,,,,
4054,00204492,ROD EMBRAGUE 306                                                                                    ,,,,,,
4055,00204493,PERNOS                                                                                              ,,,,,,
4056,00204494,CILINDRO DE FRENO                                                                                   ,,,,,N,
4057,00204495,CILINDRO FRENO KIA CARENS                                                                           ,,,,,N,
4058,00204496,BOMBA EMBRAGUE KIA SPORTAGE                                                                         ,,,,,,
4059,00204497,KIT EMBA                                                                                            ,,,,N,,
4060,00204498,PARACHOQUE DELANTERO                                                                                ,,,,,,
4061,00204499,CORREAS Y RODAMIENTO TENSOR AUX                                                                     ,,,,,,
4062,00204501,TELECOMANBO                                                                                         ,,,,N,,
4063,00204502,PARACHO Y REJILLA                                                                                   ,,,,,,
4064,00204503,AMORTIG DELANTERO BLAZER                                                                            ,,,,,,
4065,00204504,FAROL PARACHOQUE                                                                                    ,,,,,,
4066,00204505,FAROL TRASERO                                                                                       ,,,,,,
4067,00204506,FAROL TRAS                                                                                          ,,,,,,
4068,00204507,EMPAQUETADURA DE MOTOR                                                                              ,,,,,,
4069,00204508,METALES BIELA                                                                                       ,,,,,,
4070,00204509,METALES BANCADA                                                                                     ,,,,,,
4071,00204510,JUEGO DE ANILLOS                                                                                    ,,,,,,
4072,00204511,JUEGO DE PISTONES                                                                                   ,,,,,,
4073,00204512,EMPA CULAT                                                                                          ,,,,,,
4074,00204513,BOMBA AGUA TERCEL 5EFE                                                                              ,,,,,,
4075,00204514,REP SUZU                                                                                            ,,,,N,,
4076,00204515,RETEN CAJA TRANS NOMADE                                                                             ,,,,,,
4077,00204516,TERMINALES                                                                                          ,,,,,,
4078,00204517,TERMOSTATO                                                                                          ,,,,,,
4079,00204518,JGO DE EMPAQUETADURA                                                                                ,,,,,,
4080,00204519,TERMOSTATO FORD ECOSPORT 1.6                                                                        ,,,,,,
4081,00204520,RADIADOR                                                                                            ,,,,,,
4082,00204521,OPTICO LH SAIL                                                                                      ,,,,,,
4083,00204522,KIT DIUSTRIBUCION ACCENT                                                                            ,,,,,,
4084,00204523,ROD TENS                                                                                            ,,,,,,
4085,00204524,ESPEJO LH ALTO                                                                                      ,,,,,,
4086,00204525,TAMBOR FRENO HYUND GETZ 1.3                                                                         ,,,,,,
4087,00204526,PATINES TRAS HYUND GETZ 1.3                                                                         ,,,,,,
4088,00204528,0                                                                                                   ,,,,,,
4089,00204535,NEBLINERO D22 DERECH                                                                                ,,,,,,
4090,00204536,NEBLINERO D22 IZQUI                                                                                 ,,,,,,
4091,00204544,NEBLI NISS D22 IZQ                                                                                  ,,,,N,,
4092,00204545,NEBLI NSS D22 DER                                                                                   ,,,,N,,
4093,00204554,MANILLA                                                                                             ,,,,,,
4094,00204555,DEPOSITO LIMPIA PARABRISAS TIDA                                                                     ,,,,,,
4095,00204556,HOMOCINETICA                                                                                        ,,,,N,,
4096,00204557,CORREA DISTRI                                                                                       ,,,,,,
4097,00204558,BIELETA KIA CERATO 1.6 2012                                                                         ,,,,,,
4098,00204559,MAZA RUEDA                                                                                          ,,,,,,
4099,00204560,PARACHOQ                                                                                            ,,,,,,
4100,00204561,TERMINALES DIRECCION                                                                                ,,,,,,
4101,00204562,BANDEJAS SUPERIOR                                                                                   ,,,,,,
4102,00204563,HOMOCINETICA                                                                                        ,,,,,,
4103,00204564,RODAMIENTO TENSOR 280177                                                                            ,,,,,,
4104,00204565,REPUESTOS HYUNDAI H1 NEW 2010 2.5                                                                   ,,,,,,
4105,00204566,DISCO FRENO MAHINDRA                                                                                ,,,,,,
4106,00204567,CORREA DIST SUZ ALTO                                                                                ,,,,,,
4107,00204568,TENSOR CORREA DIST SUZ ALT                                                                          ,,,,,,
4108,00204569,AMORTIG DEL                                                                                         ,,,,,,
4109,00204570,JUEGO ANILLOS HONDA                                                                                 ,,,,,,
4110,00204578,0                                                                                                   ,,,,,,
4111,00204580,TAPA DISTRIBUIDOR TERRANO 3.0 V6                                                                    ,,,,,,
4112,00204581,DEPOS AUXILIR REN SYMBOL                                                                            ,,,,N,,
4113,00204582,JGO PASTILLAS SWIFT 1.2 2016                                                                        ,,,,,,
4114,00204583,FILTRO AIRE MAHINDRA WINGLE5                                                                        ,,,,,,
4115,00204584,HOMOCINETICA                                                                                        ,,,,,,
4116,00204585,FAROL DR DOBLO                                                                                      ,,,,,,
4117,00204586,BOMBIN CAPOT                                                                                        ,,,,,,
4118,00204587,BUJE BANDEJA                                                                                        ,,,,N,,
4119,00204588,BUJE BANDEJA                                                                                        ,,,,,,
4120,00204589,AMORT. DEL FORD ESCORT 93                                                                           ,,,,,,
4121,00204590,AMORTIGUADOR TRASERO KIA RIO 5 1.4 2013                                                             ,,,,,,
4122,00204591,SENSOR                                                                                              ,,,,,,
4123,00204592,PIOLA                                                                                               ,,,,,,
4124,00204593,BARRA CENTRAL DIRECCION                                                                             ,,,,,,
4125,00204594,"AMORT TRAS PEUGEOT PARTNER 1.6 00""                                                                  ",,11/05/2019,,,N,
4126,00204595,MOLDURA OPT LH PARTNER                                                                              ,,11/05/2019,,,N,
4127,00204596,REP FIAT                                                                                            ,,,,,,
4128,00204598,AMORTIG DEL                                                                                         ,,,,,,
4129,00204599,DISCO FRENO GOL                                                                                     ,,,,,,
4130,00204600,CULINDRO CHAPA MONTANA                                                                              ,,,,,,
4131,00204601,AVANCE                                                                                              ,,,,,,
4132,00204602,CULATA TOYOTA HILUX 3L 2000 2.8                                                                     ,,,,,,
4133,00204603,EMPAQUETADURA CULATA 2000 2.8 3L                                                                    ,,,,,,
4134,00204604,ROTULAS SUPER SUP                                                                                   ,,,,,,
4135,00204605,KIT DIST                                                                                            ,,,,N,,
4136,00204606,TORNILLO INOX                                                                                       ,,,,,,
4137,00204607,PISTONES                                                                                            ,,,,,,
4138,00204608,ANILLOS                                                                                             ,,,,,,
4139,00204609,METALES BIELA                                                                                       ,,,,,,
4140,00204610,METALES BANCADA                                                                                     ,,,,,,
4141,00204611,METALES AXIAL                                                                                       ,,,,,,
4142,00204612,KIT EMPQ                                                                                            ,,,,,,
4143,00204613,RODAMIENTO TENSOR SUZUKI                                                                            ,,,,,,
4144,00204614,ROTULA INFERIOR CITROEN C3 2004                                                                     ,,,,,,
4145,00204615,PARACHOQUE                                                                                          ,,,,,,
4146,00204616,METEAL BIELA STD                                                                                    ,,,,,,
4147,00204617,ANILLOS STD                                                                                         ,,,,,,
4148,00204619,RODAMIENTO                                                                                          ,,,,,,
4149,00204620,KIT EMB TERIOS                                                                                      ,,,,,,
4150,00204621,REP NISSSAN                                                                                         ,,,,,,
4151,00204622,RADIADOR CITROEN C3                                                                                 ,,,,,,
4152,00204632,MAZA HILUX KUN                                                                                      ,,,,,,
4153,00204633,AMORTIGUADOR DEL. HUNTER 1.3 A�O2013                                                                ,,,,,,
4154,00204634,OPTICO MITS                                                                                         ,,,,,,
4155,00204635,PP 1514 PAST FRENO                                                                                  ,,,,,,
4156,00204636,BOMBA DIRE HIDRA                                                                                    ,,,,,,
4157,00204637,ANILLOS CELERIO 2011                                                                                ,,,,,,
4158,00204638,BANDEJA                                                                                             ,,,,,,
4159,00204639,RUEDA CUADRADA                                                                                      ,,,,,,
4160,00204646,0                                                                                                   ,,,,,,
4161,00204649,CALEFA RAD                                                                                          ,,,,,,
4162,00204650,PERNO SIN CABEZA                                                                                    ,,,,,,
4163,00204651,AMORT TRAS B2500 STP HIDRAULICO                                                                     ,,,,,,
4164,00204652,AMORTIGUADOR TRA                                                                                    ,,,,,,
4165,00204653,TELECOMA LUZ V16                                                                                    ,,,,,,
4166,00204654,KIT RETEN                                                                                           ,,,,,,
4167,00204655,EMP.TAP.VAL HIACE                                                                                   ,,,,,,
4168,00204656,FRENO TOYOTA                                                                                        ,,,,,,
4169,00204657,FAROL CLIO                                                                                          ,,,,,,
4170,00204658,PARACHOQUE PEUGEOT 207 COMPAC                                                                       ,,06/06/2019,,,N,
4171,00204659,CREMALLERA                                                                                          ,,,,,,
4172,00204660,MAZA DELANTERA                                                                                      ,,,,,,
4173,00204661,CILINDRO EMBRAGUE LUV 2.8                                                                           ,,,,,,
4174,00204662,BBA ECITE TOYOTA                                                                                    ,,,,,,
4175,00204663,MASCAR                                                                                              ,,,,,,
4176,00204664,HOMOCINETICA TUCSON                                                                                 ,,,,,,
4177,00204665,VALVULA  ESCAPE JUEGO 406                                                                           ,,,,,N,
4178,00204666,DISCO FRENO MASTER                                                                                  ,,,,,,
4179,00204667,CORREA DISTR MIT                                                                                    ,,,,,,
4180,00204668,FAROL TRASERO SPARK LH                                                                              ,,,,,,
4181,00204669,JGO CABLE BUJIA PEUGEOT                                                                             ,,,,,,
4182,00204670,FAROL TRASERO SPARK RH                                                                              ,,,,,,
4183,00204671,JGO EMP                                                                                             ,,,,,,
4184,00204672,NEBI                                                                                                ,,,,,,
4185,00204673,KIT EMB                                                                                             ,,,,,,
4186,00204674,PORTA FILTRO                                                                                        ,,,,,,
4187,00204675,KIT EMBRAGUE SUZ ALTO 800                                                                           ,,,,,N,
4188,00204676,ROD EMB SUZ ALTO                                                                                    ,,,,,N,
4189,00204677,KIT EMB SUZ ALTO 800                                                                                ,,,,,,
4190,00204678,ROD EMB SUZ ALTO 800                                                                                ,,,,,,
4191,00204679,DISCO FRENO PEUGEOT 301 2014 1.6 DIESEL                                                             ,,,,,,
4192,00204680,ARBOL LEVA                                                                                          ,,,,,,
4193,00204681,ESPEJO L GRAND NOMADE                                                                               ,,,,,,
4194,00204682,RUEDASSSS                                                                                           ,,,,,,
4195,00204684,DISCO FRENO DAKOTA 3.7 2010                                                                         ,,,,,N,
4196,00204685,PATIN FRENO JUEGO DAKOTA 3.7 2010                                                                   ,,,,,N,
4197,00204686,DISCO FRENO DAKOTA 3.7 2010                                                                         ,,,,,,
4198,00204687,PATIN FRENO JUEGO DAKOTA 3.7 2010                                                                   ,,,,,,
4199,00204688,ESPEJO EXT IZQ SENTRA                                                                               ,,15/06/2019,,,N,
4200,00204689,NEBLINE LH                                                                                          ,,,,N,,
4201,00204690,KIT CAMISAS KIA BESTA J2 2.7                                                                        ,,,,,,
4202,00204691,KIT PISTONES KIA BESTA J2 2.7                                                                       ,,,,,,
4203,00204692,OPTICO LH                                                                                           ,,,,,,
4204,00204693,CABLES BUJIA FORD RANGER                                                                            ,,,,,,
4205,00204694,CABLE                                                                                               ,,,,,,
4206,00204695,CABLE BUJIA S21 CHERY 1.3                                                                           ,,,,,,
4207,00204696,SENSOR VELOCIMETRO GALLOPER                                                                         ,,,,,,
4208,00204697,FILTRO BENC HYU TUCSON                                                                              ,,,,,,
4209,00204698,PAST FRENO MINI                                                                                     ,,,,,N,
4210,00204699,REP TOYOTA                                                                                          ,,,,N,,
4211,00204700,FAROL TUNNING HILUX                                                                                 ,,,,,,
4212,00204701,TELECOMANDO LUCES SPARK 2011                                                                        ,,,,,,
4213,00204702,OPTICOS MATRIX                                                                                      ,,,,,,
4214,00204704,CORREA 6PK 2605                                                                                     ,,,,N,,
4215,00204723,REPUESTOS VARIOS                                                                                    ,,,,,,
4216,00204724,1                                                                                                   ,,,,,,
4217,00204725,KIT EMB                                                                                             ,,,,N,,
4218,00204726,TEELCOMANDO LUCES PEUGEOT 206                                                                       ,,,,,,
4219,00204727,PASTILLA FRENO DEL CARAVAN                                                                          ,,,,,,
4220,00204729,KIT NEBLINERO TOY YARIS SPORT 1.3 2009                                                              ,,,,,,
4221,00204730,MOTOR DE PARTIDA PEUGEOT 306 1.4                                                                    ,,,,,,
4222,00204731,ELECTROVENTILADOR HYUNDAI                                                                           ,,,,,,
4223,00204732,BENDIX                                                                                              ,,,,,,
4224,00204733,BOMBA BENCINA PEU 307                                                                               ,,,,N,,
4225,00204734,ESPEJO IZQUIERDO SUZ ALTO 2011                                                                      ,,,,,,
4226,00204735,EMPAQUETADURA TAPA VALVULA                                                                          ,,,,,,
4227,00204736,PUERTA LADO DERECHO TRASE                                                                           ,,,,,,
4228,00204738,AMORT PORTALON REXTON                                                                               ,,,,,,
4229,00204739,PASTILLAS DE FREN PP3201  LIFAN                                                                     ,,,,,,
4230,00204740,REP CD 17                                                                                           ,,,,,,
4231,00204741,REGULADOR 24V                                                                                       ,,,,,,
4232,00204742,REP DAIHATS                                                                                         ,,,,,,
4233,00204744,RETEN DAIH                                                                                          ,,,,,,
4234,00204745,MAZA                                                                                                ,,,,,,
4235,00204746,KIT EMPAQ NISSAN BLUE BIRT                                                                          ,,,,,,
4236,00204747,GOMA TOYOTA                                                                                         ,,,,,,
4237,00204748,BANDEJA DERECHA XTRAIL                                                                              ,,,,,,
4238,00204749,BOMB AGUA TOYO 77A                                                                                  ,,,,,,
4239,00204750,CULATA L200                                                                                         ,,,,,,
4240,00204751,ESPEJO RH CORSA MEX                                                                                 ,,,,,,
4241,00204752,ELECTROVENTILADOR KIA RIO                                                                           ,,,,,,
4242,00204753,BUJIAS                                                                                              ,,,,,,
4243,00204756,PAST FRENO DEL PP1562                                                                               ,,13/07/2019,,,N,
4244,00204757,PAST FRENO TRAS PP1563                                                                              ,,13/07/2019,,,N,
4245,00204758,RADIADOR CARRY 1.3                                                                                  ,,,,,,
4246,00204759,1                                                                                                   ,,,,,,
4247,00204760,INYECTOR SPORTAGE 2003                                                                              ,,,,N,,
4248,00204761,INYECTOR SPORTEGE 2003                                                                              ,,,,,,
4249,00204762,PARACHO KIA RIO 5                                                                                   ,,,,,,
4250,00204763,RODILLO TENSOR GRAND NOMADE                                                                         ,,,,,,
4251,00204764,MAZA TRASERA OUTBACK                                                                                ,,,,,,
4252,00204765,PARACHO KIA MORNI                                                                                   ,,,,,,
4253,00204766,MASCARA SUZ VITARA                                                                                  ,,,,,,
4254,00204767,CORREA 7PK 2265                                                                                     ,,,,,,
4255,00204768,AJUSTE MOTOR D21 Z20                                                                                ,,,,,,
4256,00204769,MAZA DEL ARTIS                                                                                      ,,,,,,
4257,00204770,PARACHOQUE DELANTERO                                                                                ,,,,,,
4258,00204771,MASCARA                                                                                             ,,,,,,
4259,00204772,FAROL PARACHOQUE                                                                                    ,,,,,,
4260,00204773,TUBO AGUA SUZ IGNIS                                                                                 ,,18/07/2019,,,N,
4261,00204774,NEBLINE                                                                                             ,,,,N,,
4262,00204775,OPTICO RH NISSAN MARCH                                                                              ,,,,,N,
4263,00204776,OPTICO RH NISSAN MARCH                                                                              ,,,,,,
4264,00204777,TAPABARRO DELANTERO RH                                                                              ,,,,,,
4265,00204779,TAQUI KIT                                                                                           ,,,,,,
4266,00204780,PAST FRENO SUBARU IMPREZA                                                                           ,,,,,,
4267,00204781,FUELLE HOMOCINETICA INT                                                                             ,,,,,,
4268,00204782,FOCO TRASERO                                                                                        ,,,,,,
4269,00204783,TAPABARRO DELATERO                                                                                  ,,,,,,
4270,00204784,PARACHOQUE TRAS KIA MORNING                                                                         ,,,,,,
4271,00204785,PIOLA CAJA DE CAMBIO                                                                                ,,,,N,,
4272,00204786,FAROL KIS SPORTAGE                                                                                  ,,,,N,,
4273,00204787,NEBLINERO ACTION LH                                                                                 ,,,,,,
4274,00204788,META BANC SPARK GT STD                                                                              ,,,,,,
4275,00204789,META BIEL SPARK GT STD                                                                              ,,,,,,
4276,00204790,REP FIAT                                                                                            ,,,,,,
4277,00204791,KIT FRONTIER MOTOR                                                                                  ,,,,,,
4278,00204792,JGO CABLE                                                                                           ,,,,,,
4279,00204793,FRONTAL                                                                                             ,,,,,,
4280,00204794,MANILLA                                                                                             ,,,,,,
4281,00204795,ESPEJO LH SENTRA                                                                                    ,,,,,,
4282,00204796,DISCOS FRENO                                                                                        ,,,,,,
4283,00204797,BATERIA 60040                                                                                       ,,,,,,
4284,00204798,EMP MOTOR PEUGEOT                                                                                   ,,,,,,
4285,00204799,RETEN                                                                                               ,,,,,,
4286,00204800,BARRA HILO                                                                                          ,,,,,,
4287,00204801,AMORTIG                                                                                             ,,,,,,
4288,00204802,REP PUEGEOT                                                                                         ,,,,,,
4289,00204803,PIOLA EMB MORNING 06                                                                                ,,,,,,
4290,00204804,EMP CUL R12                                                                                         ,,,,,,
4291,00204805,KIT EMB SUZ JIMNY                                                                                   ,,,,,,
4292,00204806,ROD EMB SUZ JIMNY                                                                                   ,,,,,,
4293,00204807,BBA FRENO                                                                                           ,,,,,,
4294,00204808,KITPLATINA VAL RETE CORREA                                                                          ,,,,,,
4295,00204809,PASTILLA FRENO HONDA                                                                                ,,,,,,
4296,00204810,METALES                                                                                             ,,,,,,
4297,00204811,EPQ CULATA                                                                                          ,,,,,,
4298,00204812,ANILLO                                                                                              ,,,,,,
4299,00204813,CORREA ALTERNADOR                                                                                   ,,,,,,
4300,00204814,TENSOR CORREA                                                                                       ,,,,,,
4301,00204815,RADIADOR HONDA CIVIC                                                                                ,,,,,N,
4302,00204816,AMORTIG DELANTERO                                                                                   ,,,,,,
4303,00204817,EMP TAPA VAL                                                                                        ,,,,,,
4304,00204818,EMPAQUETADURA CULATA                                                                                ,,,,,,
4305,00204819,EMPQ. MULT. ADMISION FORD FIESTA 2015                                                               ,,,,,,
4306,00204820,EMPQ. MULT. ESCAPE FORD FIESTA                                                                      ,,,,,,
4307,00204821,RETEN VALVULA FORD FIESTA                                                                           ,,,,,,
4308,00204822,FILTRO ACEITE W 712/73                                                                              ,,,,,,
4309,00204823,OPTICO RH TERCEL 92                                                                                 ,,,,,,
4310,00204824,FAROL ESQUINA RH                                                                                    ,,,,,,
4311,00204825,CAB�E BUJIA                                                                                         ,,,,,,
4312,00204826,DISCO EMBRAGUE SONIC                                                                                ,,,,,,
4313,00204827,PRENSA EMBRAGUE SONIC                                                                               ,,,,,,
4314,00204828,RODAMIENTO EMBRAGUE SONIC                                                                           ,,,,,,
4315,00204829,TERMINALES                                                                                          ,,,,,,
4316,00204830,FILTRO AIRE NISSAN KICKS                                                                            ,,,,,,
4317,00204831,KIT EMBRAGUE                                                                                        ,,,,,,
4318,00204832,ESPEJO LH NAVARA                                                                                    ,,,,,,
4319,00204833,KIT EMB                                                                                             ,,,,,,
4320,00204834,RODAMIENTO                                                                                          ,,,,,,
4321,00204842,FAROL TRASERO  NUBIRA 2000                                                                          ,,,,,,
4322,00204843,FAROL TAPABARROL                                                                                    ,,,,N,,
4323,00204844,BULBO                                                                                               ,,,,,,
4324,00204845,MIT LACER REP                                                                                       ,,,,,,
4325,00204846,TAPA TERMOSTATO CLIO                                                                                ,,,,,,
4326,00204847,EMP CARTER CLIO                                                                                     ,,,,,,
4327,00204848,PASTILLAS                                                                                           ,,,,,,
4328,00204849,FAROL IZQUIERDO SSANGYONG                                                                           ,,,,,,
4329,00204850,FAROL DERECHO SSANGYONG                                                                             ,,,,,,
4330,00204851,AMORT TRASERO KIA RIO 5                                                                             ,,,,,N,
4331,00204852,AMORT TRASERO KIA RIO                                                                               ,,,,,,
4332,00204853,SOPORTE PUERTA CORREDERA SUPERIOR                                                                   ,,,,,N,
4333,00204854,KIT EMP MARUTI                                                                                      ,,,,,,
4334,00204855,PARA                                                                                                ,,,,,,
4335,00204856,ALTERNADOR ALT-41012 24V                                                                            ,,,,,,
4336,00204857,TURBO FRONTIER                                                                                      ,,,,,,
4337,00204858,INTERCOOLER                                                                                         ,,,,,,
4338,00204859,EMP TAPA VALV                                                                                       ,,,,,,
4339,00204860,REP JAC                                                                                             ,,,,,,
4340,00204861,DISCO FRENO REN. SYMB. 2017                                                                         ,,,,,,
4341,00204862,PASTILLAS FRENO REN. SYMBO 2017                                                                     ,,,,,,
4342,00204863,FILTRO AIRE SUZUKI ALTO 2015                                                                        ,,,,,,
4343,00204864,BOBINA PEUG 206                                                                                     ,,,,,,
4344,00204865,ROD. MAZ SPARK 800 2013                                                                             ,,,,,,
4345,00204866,SENSOR ACELERACION TERRANO  2011                                                                    ,,,,,,
4346,00204867,MOTOR PARTIDA GT                                                                                    ,,,,,,
4347,00204868,CILINDRO FRENO CERATO                                                                               ,,,,,,
4348,00204869,KIT EMBRAQUE TUCSON                                                                                 ,,,,N,,
4349,00204870,MANILLA                                                                                             ,,,,,,
4350,00204871,BOBINA NISSAN PLATINA                                                                               ,,,,,,
4351,00204872,KIT EMB                                                                                             ,,,,,,
4352,00204873,PASTILLA FRENO DEL FORD EDGE                                                                        ,,,,,,
4353,00204874,ABONO                                                                                               ,,,,,,
4354,00204875,BANLANCIN ADM D21                                                                                   ,,,,,,
4355,00204876,ESPEJO IZQUIER B220                                                                                 ,,,,N,,
4356,00204877,MASCARA                                                                                             ,,,,,,
4357,00204878,PARACHOQUE                                                                                          ,,,,,,
4358,00204879,REJILLA                                                                                             ,,,,,,
4359,00204885,TUBO EGR SSANGYONG                                                                                  ,,,,,,
4360,00204886,RADIADOR TERRANO 2.4                                                                                ,,,,,,
4361,00204887,PARACHOQUE                                                                                          ,,,,N,,
4362,00204888,CINTA AIRBAG YARIS                                                                                  ,,,,,,
4363,00204889,OPTICO LH PARTNER HD                                                                                ,,,,,,
4364,00204890,DISCOS DE FRENO 206                                                                                 ,,,,,,
4365,00204891,PASTILLAS DE FRENO 206                                                                              ,,,,,,
4366,00204892,PERN COCHE 3/8 INOX COMPLETO                                                                        ,,,,,,
4367,00204893,BOBINA SUBARU OUTBACK                                                                               ,,,,,,
4368,00204894,ESPIRALES TERCEL                                                                                    ,,,,,,
4369,00204895,AMORT DEL TERCEL RH                                                                                 ,,,,,,
4370,00204896,AMORT DEL TERCEL LH                                                                                 ,,,,,,
4371,00204897,KIT EMP PORTER                                                                                      ,,,,,,
4372,00204898,HOMOCINETICA                                                                                        ,,,,,,
4373,00204899,MOTOR PARTIDA                                                                                       ,,,,,,
4374,00204904,BANDEJA RH CON ROTULA                                                                               ,,,,,,
4375,00204905,BANDEJA LH CON ROTULA                                                                               ,,,,,,
4376,00204906,PATIN FRENO JUEGO                                                                                   ,,,,,,
4377,00204907,PAST FRENO DEL                                                                                      ,,,,,,
4378,00204908,AMORT DEL LH                                                                                        ,,,,,,
4379,00204909,AMORT DEL RH                                                                                        ,,,,,,
4380,00204910,CRUCETAS L100                                                                                       ,,,,,,
4381,00204911,CONDENSO                                                                                            ,,,,,,
4382,00204912,EMBRAG VISCOSO BT-50                                                                                ,,,,,,
4383,00204913,RODA 6302                                                                                           ,,,,,,
4384,00204914,KIT EMBRA                                                                                           ,,,,,,
4385,00204915,RADIADOR MONTERO INTER                                                                              ,,,,,,
4386,00204916,KIT EMB                                                                                             ,,,,,,
4387,00204917,PIOLA                                                                                               ,,,,,,
4388,00204918,PARACHOQUE DELANTERO SPORTAGE 2007                                                                  ,,,,,,
4389,00204919,NEBLINERO DR SPORTAGE 2007                                                                          ,,,,,,
4390,00204920,PAS FRE DELANT                                                                                      ,,,,,,
4391,00204921,PAST FRE TRASE                                                                                      ,,,,,,
4392,00204922,EMP� CULATA                                                                                         ,,,,N,,
